# Combined LVM export
# delta_x = 1.0
# fs = 1.0
# channels = 18
# ----------------------------------
frequency	UEbertragungsfunktionImaginaerFFTY_0	UEbertragungsfunktionImaginaerFFTY_1	UEbertragungsfunktionImaginaerFFTY_2	UEbertragungsfunktionImaginaerFFTY_3	UEbertragungsfunktionImaginaerFFTY_4	UEbertragungsfunktionImaginaerFFTY_5	UEbertragungsfunktionImaginaerFFTY_6	UEbertragungsfunktionImaginaerFFTY_7	UEbertragungsfunktionImaginaerFFTY_8	UEbertragungsfunktionImaginaerFFTY_9	UEbertragungsfunktionImaginaerFFTY_10	UEbertragungsfunktionImaginaerFFTY_11	UEbertragungsfunktionImaginaerFFTY_12	UEbertragungsfunktionImaginaerFFTY_13	UEbertragungsfunktionImaginaerFFTY_14	UEbertragungsfunktionImaginaerFFTY_15	UEbertragungsfunktionImaginaerFFTY_16	UEbertragungsfunktionImaginaerFFTY_17 
1567,9	-5,26822	6,087558	0,378628	-0,802017	-0,484686	-0,49313	-0,07019	-0,469548	-0,405098	-0,747506	-1,874277	-0,288524	-0,23753	-0,586723	3,847271	0,867887	-0,284138	-0,265457
1567,95	1,072518	6,840843	0,385179	-0,884404	-0,570327	-0,496058	-0,086703	-0,474713	-0,366143	-0,688104	-1,892612	-0,3721	-0,453357	-0,605575	4,38115	0,602858	-0,236807	-0,111547
1568,0	-0,210979	3,857019	0,140623	-0,895674	-0,561203	-0,495777	-0,169304	-0,579674	-0,257498	-0,730038	-1,940878	-0,228463	-0,298159	-0,51074	3,054524	0,774283	-0,180952	-0,158367
1568,0500000000002	0,672513	6,056529	0,298246	-0,873126	-0,414358	-0,618075	-0,071957	-0,501586	-0,299218	-1,735078	-1,824386	-0,371743	-0,287782	-0,598769	2,423607	0,695226	-0,259505	-0,165579
1568,1000000000001	0,973113	4,577667	0,182594	-0,852194	-0,673449	-0,489909	-0,054302	-0,57958	-0,310032	-1,076172	-1,546825	-0,344053	-0,669562	-0,599208	3,061017	0,504173	-0,204745	-0,129949
1568,15	-0,7099	7,003685	0,127486	-0,868535	-0,192495	-0,566895	-0,06518	-0,486593	-0,339615	2,859215	-1,278918	-0,315236	-0,54195	-0,567978	3,393942	0,38151	-0,182783	-0,197405
1568,2	-1,700399	5,356532	0,418416	-0,8449	-0,520973	-0,496299	-0,288235	-0,570078	-0,284055	-4,737435	-1,986408	-0,267623	-0,178068	-0,673919	2,37061	0,56042	-0,192593	-0,160517
1568,25	-0,282453	5,865218	0,368598	-0,844145	-0,445052	-0,478907	-0,168298	-0,380332	-0,270495	-1,146452	-1,292258	-0,345444	-0,214838	-0,555046	2,095399	0,474536	-0,240472	-0,181996
1568,3000000000002	0,348908	4,572824	0,280025	-1,01008	-0,610476	-0,405665	-0,230135	-0,547901	-0,320109	-1,980278	-1,803556	-0,240907	-0,360057	-0,696164	2,874571	1,057857	-0,20668	-0,197685
1568,3500000000001	1,489698	5,02969	0,451626	-0,827683	-0,123813	-0,424825	-0,286726	-0,33008	-0,257011	0,67351	-1,601445	-0,290844	-0,191696	-0,74284	2,523542	0,40652	-0,203481	-0,192469
1568,4	-2,350929	5,407727	0,396795	-0,857805	-0,677093	-0,381511	-0,091363	-0,705443	-0,295405	-1,604305	-1,601782	-0,191393	-0,391917	-0,689079	3,964851	0,555571	-0,236836	-0,227021
1568,45	0,895843	5,068781	0,485722	-0,862467	-1,315349	-0,422997	-0,261321	-0,426399	-0,237827	3,298286	-1,384213	-0,392255	-0,526485	-0,657504	2,154596	0,542657	-0,165924	-0,185032
1568,5	-0,975482	5,453464	0,329266	-0,815576	0,272018	-0,332104	-0,353897	-0,617771	-0,274395	0,730388	-1,685157	-0,430402	-0,916234	-0,733068	2,737917	0,544571	-0,201382	-0,013216
1568,5500000000002	-1,656633	5,405608	0,624665	-0,859724	-0,216108	-0,285458	-0,468372	-0,489798	-0,346	0,34803	-1,670998	-0,476246	-0,392313	-0,689309	2,143143	0,544996	-0,235848	-0,204059
1568,6000000000001	-0,081251	9,738815	0,175375	-0,893072	-0,823382	-0,498572	-0,283113	-0,577714	-0,325067	-3,947563	-1,547903	-0,319495	-0,32759	-0,623907	3,04156	0,60714	-0,191503	-0,165343
1568,65	0,713169	5,723326	0,305349	-0,895138	-0,382743	-0,363494	-0,303854	-0,671532	-0,349292	0,215185	-1,246191	-0,437165	-0,699835	-0,560073	2,062949	0,649526	-0,196514	-0,230255
1568,7	-0,150698	5,846883	0,286688	-0,827959	-1,612033	-0,380454	-0,377817	-0,626673	-0,337734	-0,893148	-1,939988	-0,318998	-0,229125	-0,633245	2,074967	0,524262	-0,15364	-0,175762
1568,75	-0,154575	4,86507	0,501999	-0,815666	-1,077842	-0,374474	-0,176528	-0,62865	-0,351891	0,238129	-1,684606	-0,411119	-0,52138	-0,610927	2,152157	0,586004	-0,135309	-0,191382
1568,8000000000002	18,781555	4,109975	0,296474	-0,897314	-0,878965	-0,439483	-0,139183	-0,534389	-0,296073	0,667266	-2,054025	-0,273714	-0,211872	-0,563714	1,529343	0,696993	-0,175533	-0,147419
1568,8500000000001	-0,137306	5,249639	0,339755	-0,921552	-0,509271	-0,44793	-0,278085	-0,426984	-0,261125	-0,177016	-1,811509	-0,463793	-0,290171	-0,602566	3,340498	0,614851	-0,149792	-0,164934
1568,9	0,164876	6,114348	0,39667	-0,839285	-0,737568	-0,365611	-0,221933	-0,501884	-0,308239	4,556334	-1,489375	-0,334129	-0,487143	-0,6121	3,376191	0,573009	-0,183297	-0,152714
1568,95	-2,318002	6,202002	0,505041	-0,861107	-0,97663	-0,403801	-0,175745	-0,520543	-0,317189	-0,514929	-1,609284	-0,312615	-0,161725	-0,591246	3,3958	0,624472	-0,156815	-0,233238
1569,0	1,844534	4,782535	0,450719	-0,8407	-0,955548	-0,549786	-0,380316	-0,724266	-0,255631	-2,807745	-1,507871	-0,32161	-0,220587	-0,563483	1,662434	0,809577	-0,110535	-0,292779
1569,0500000000002	-3,8115	3,698646	0,385494	-0,902248	-0,969048	-0,254912	-0,14081	-0,484817	-0,305544	-1,677864	-1,521537	-0,309714	-0,464708	-0,741832	3,875052	0,438993	-0,080814	-0,203473
1569,1000000000001	1,121744	5,124112	0,511912	-0,905614	-0,214186	-0,206354	-0,313833	-0,500677	-0,274734	-0,410901	-1,479732	-0,349624	-0,414378	-0,565685	2,425678	0,97377	-0,155422	-0,33301
1569,15	-2,10259	5,993985	0,425597	-0,785225	-0,580732	-0,235079	-0,279095	-0,474085	-0,275547	0,769095	-1,58455	-0,378974	-0,353713	-0,614193	3,509707	1,107297	-0,175582	-0,201022
1569,2	-1,863826	5,224056	0,558576	-0,761859	-0,28356	-0,27598	-0,272393	-0,454703	-0,317523	2,271913	-1,669252	-0,228643	-0,327585	-0,610474	2,47168	0,774891	-0,163677	-0,192271
1569,25	-2,912893	5,054701	0,717075	-0,929732	-1,273621	-0,328769	-0,295971	-0,507439	-0,349154	-3,059085	-1,640071	-0,374372	-0,320374	-0,677804	4,310389	0,502872	-0,105844	-0,18293
1569,3000000000002	-3,732786	6,095856	0,438405	-0,896746	-0,883434	-0,344107	-0,333952	-0,57724	-0,316397	0,831227	-1,382672	-0,395855	-0,311196	-0,701457	2,162259	0,768738	-0,104634	-0,163301
1569,3500000000001	-0,812045	3,451059	0,440426	-0,805957	-0,087615	-0,426806	-0,352909	-0,315647	-0,287034	1,899886	-1,53757	-0,290513	-0,433484	-0,471784	3,732825	0,5166	-0,106281	-0,280358
1569,4	0,447277	5,62257	0,355777	-1,038754	-0,595054	-0,330692	-0,421788	-0,369258	-0,283621	-0,973393	-1,493231	-0,385535	-0,384784	-0,640128	2,575567	0,875768	-0,092689	-0,197114
1569,45	-0,535796	4,03164	0,416364	-0,835026	-0,536606	-0,390156	-0,384335	-0,471065	-0,339559	0,087811	-1,600736	-0,367809	-0,356169	-0,542629	1,694123	0,64811	-0,15267	-0,193203
1569,5	3,785048	5,318463	0,32748	-0,871103	-1,018846	-0,332156	-0,517444	-0,548952	-0,31425	0,079407	-1,675653	-0,294164	-0,193189	-0,526646	3,344555	0,600876	-0,147652	-0,211698
1569,5500000000002	-2,879661	4,528792	0,597672	-0,80364	-0,588383	-0,374601	-0,439496	-0,405245	-0,282505	0,84654	-1,402261	-0,327782	-0,560123	-0,526438	3,535834	0,346422	-0,145687	-0,191071
1569,6000000000001	2,24534	6,783604	0,615876	-0,848818	-0,83528	-0,296491	-0,48477	-0,433709	-0,352946	0,050707	-1,831947	-0,380436	-0,178199	-0,401934	4,555941	0,487763	-0,146457	-0,158921
1569,65	-2,829743	5,026053	0,329353	-0,742862	-0,915175	-0,231974	-0,309102	-0,510345	-0,264843	-0,57618	-1,410132	-0,371289	-0,771454	-0,443693	5,001551	0,414272	-0,082727	-0,389466
1569,7	-1,17457	6,740982	0,488071	-0,778957	-0,952747	-0,227887	-0,376789	-0,420615	-0,293253	2,675799	-1,60335	-0,342637	-0,566825	-0,404392	2,151125	0,520571	-0,073194	-0,244039
1569,75	1,322998	6,573275	0,397033	-0,903098	-0,364006	-0,268931	-0,3703	-0,518382	-0,337258	1,340201	-1,704036	-0,413139	-0,640769	-0,414864	2,86845	0,555116	-0,149838	-0,19199
1569,8000000000002	-1,424572	6,622348	0,641211	-0,748488	-0,665966	-0,229801	-0,229453	-0,566098	-0,390682	-3,533189	-1,373066	-0,351278	-0,4862	-0,521697	2,800102	0,487139	-0,115099	-0,222756
1569,8500000000001	0,12797	4,748358	0,399797	-0,97939	-1,061226	-0,257409	-0,188261	-0,442733	-0,327985	0,686511	-1,652289	-0,433129	-0,323085	-0,499962	4,06385	0,761665	-0,152325	-0,348563
1569,9	-0,160249	6,870924	0,411242	-0,861196	-0,382933	-0,222967	-0,404287	-0,416474	-0,297661	-0,217044	-1,653471	-0,542472	-0,478484	-0,326491	2,297105	0,54326	-0,107907	-0,099206
1569,95	-0,731036	3,998495	0,377764	-0,879572	-0,72066	-0,214764	-0,206378	-0,48904	-0,352066	-0,483039	-1,591452	-0,407355	-0,445493	-0,329258	2,116321	0,457429	-0,146937	-0,318555
1570,0	0,376651	5,15528	0,483604	-0,78812	-0,983197	-0,212021	-0,245616	-0,426412	-0,365865	-0,824277	-1,279795	-0,453468	-0,966099	-0,43821	3,098264	0,661874	-0,055442	-0,297202
1570,0500000000002	-1,096415	5,284444	0,524032	-0,770697	-1,479753	-0,175213	-0,268779	-0,53253	-0,280366	1,085507	-1,528755	-0,560944	-0,821635	-0,440471	3,009184	0,828499	-0,096986	-0,35056
1570,1000000000001	1,328611	6,340211	0,556613	-0,819431	-0,697364	-0,130713	-0,385468	-0,274549	-0,351731	0,5715	-1,401897	-0,432087	-0,547811	-0,378142	3,121458	0,550542	-0,109533	-0,272958
1570,15	-1,663235	5,165036	0,594088	-0,902057	-0,785781	-0,271415	-0,092207	-0,430858	-0,369711	-0,757137	-1,453877	-0,650142	-0,862085	-0,514826	2,530257	0,55909	-0,121244	-0,195587
1570,2	1,359103	7,119268	0,44182	-0,903219	-0,468201	-0,149854	-0,551566	-0,739745	-0,32908	-2,817889	-1,54975	-0,398544	-0,634816	-0,44197	1,867094	0,563096	-0,140572	-0,311436
1570,25	-0,521225	7,705449	0,454025	-0,765107	-0,557202	-0,1963	-0,285631	-0,504834	-0,354818	-0,956482	-1,31648	-0,412563	-0,509238	-0,399663	2,08641	0,408494	-0,073559	-0,310489
1570,3000000000002	-3,349516	6,333821	0,438361	-0,709306	-0,916707	-0,155073	-0,355536	-0,283647	-0,374065	-0,22293	-1,867097	-0,516891	-0,559156	-0,439565	2,437395	0,526592	-0,087242	-0,248067
1570,3500000000001	-1,943063	7,289539	0,457982	-0,680813	-1,191379	-0,411631	-0,310409	-0,328104	-0,371957	0,475468	-1,725633	-0,506811	-0,4763	-0,547986	2,18262	0,749057	-0,078331	-0,282129
1570,4	-4,501717	4,900111	0,537636	-0,721892	-0,404604	-0,268028	-0,340732	-0,267781	-0,418426	-1,212467	-1,526615	-0,511506	-0,56246	-0,44095	2,335149	0,549666	-0,138152	-0,290637
1570,45	-0,851943	6,182988	0,452491	-0,760039	0,030127	-0,279381	-0,199762	-0,405207	-0,415748	-1,669982	-1,317281	-0,583224	-0,812314	-0,393653	2,177034	0,521889	-0,116593	-0,28592
1570,5	1,105104	4,968815	0,772298	-0,702766	-1,247356	-0,390508	-0,449358	-0,358915	-0,379771	1,364464	-1,378532	-0,528559	-0,452372	-0,2866	1,779832	0,476392	-0,121894	-0,297688
1570,5500000000002	-1,020057	6,03898	0,627986	-0,834738	-0,664705	-0,292188	-0,551255	-0,366834	-0,392484	-0,796427	-1,92682	-0,445715	-0,863781	-0,555686	2,930085	0,567958	-0,101087	-0,311812
1570,6000000000001	2,275329	5,441122	0,599291	-0,769377	-0,832695	-0,166881	-0,424941	-0,220765	-0,374777	0,406853	-1,847244	-0,327717	-1,619385	-0,369654	2,397943	0,566032	-0,094978	-0,488556
1570,65	-0,875173	5,445591	0,510687	-0,728142	-0,713182	-0,136549	-0,366916	-0,232247	-0,391501	-1,624526	-1,286423	-0,534795	-0,84537	-0,451262	1,854679	0,609823	-0,081945	-0,383216
1570,7	1,038276	8,733468	0,704593	-0,754309	-0,299222	-0,227386	-0,398743	-0,374909	-0,379337	-1,362461	-1,263839	-0,51511	-0,85971	-0,405798	2,722154	0,597338	-0,05921	-0,45517
1570,75	-4,2548	4,878903	0,734053	-0,823962	-2,327888	-0,179687	-0,358984	-0,130382	-0,371776	0,947864	-1,519341	-0,484934	-0,797614	-0,169092	2,051451	0,38045	-0,092129	-0,275398
1570,8000000000002	1,136374	4,528606	0,677895	-0,862647	-1,247355	-0,247325	-0,117602	-0,196821	-0,33239	-18,638785	-1,529652	-0,514421	-0,523709	-0,169887	1,9372	0,627939	-0,118399	-0,376462
1570,8500000000001	0,190762	5,80833	0,566117	-0,758943	-1,228348	-0,14173	-0,226464	-0,336967	-0,384946	-0,025688	-1,750202	-0,492365	-0,833242	-0,471423	2,026248	0,453386	-0,164736	-0,306175
1570,9	2,750674	6,451757	0,794898	-0,711711	-1,245958	-0,197132	-0,524579	-0,243152	-0,340239	-0,503445	-1,547574	-0,41585	-0,78999	-0,324737	2,284806	0,809353	-0,115495	-0,345486
1570,95	-0,766795	4,996325	0,729404	-0,782491	-0,713897	-0,028403	-0,52669	-0,281797	-0,435724	1,466702	-1,773929	-0,487088	-1,382044	-0,280263	2,991187	0,608024	-0,139416	-0,347496
1571,0	0,388349	7,699096	0,647582	-0,663759	-0,894266	-0,110743	-0,244309	-0,163722	-0,442696	0,377409	-1,412525	-0,564832	-1,028498	-0,179931	2,310511	0,451583	-0,10782	-0,357143
1571,0500000000002	-5,428569	7,821851	0,820456	-0,76826	-1,41137	-0,149137	-0,35753	-0,134652	-0,444325	-1,445269	-1,724458	-0,578571	-0,649031	-0,27254	2,089689	0,62561	-0,148356	-0,359516
1571,1000000000001	0,941305	4,549347	0,672427	-0,850876	-0,590359	-0,255048	-0,451748	-0,007725	-0,399331	0,450242	-1,114504	-0,465328	-0,737936	-0,265134	2,521135	0,668901	-0,154917	-0,280307
1571,15	2,331916	8,004093	0,603933	-0,719575	-1,045558	-0,096293	-0,232542	-0,259999	-0,355349	-0,049217	-1,575348	-0,579826	-0,701006	-0,053045	2,992647	0,612301	-0,158678	-0,431282
1571,2	-1,37171	4,206037	0,719065	-0,714857	-1,254151	-0,127069	-0,340971	-0,002827	-0,3808	3,082805	-1,332726	-0,477317	-0,800222	-0,180406	1,640006	0,481734	-0,16391	-0,201794
1571,25	0,750378	4,84499	0,557778	-0,753254	-1,313311	-0,171196	-0,404033	-0,189658	-0,407796	3,243798	-1,672105	-0,53455	-0,575904	-0,062059	2,636005	0,449479	-0,108445	-0,376429
1571,3000000000002	-0,065764	6,16445	0,759969	-0,655239	-1,627304	-0,217239	-0,334089	-0,108551	-0,386086	-0,950823	-1,47343	-0,649341	-0,72236	-0,036145	2,66174	0,401227	-0,133996	-0,238868
1571,3500000000001	-3,460715	7,110702	0,537256	-0,680951	-0,753101	-0,084024	-0,281034	-0,180978	-0,385445	-3,612637	-1,656244	-0,495268	-0,753839	-0,13001	2,508925	0,089525	-0,13327	-0,24189
1571,4	-0,312157	3,79934	0,503519	-0,811391	-0,913209	-0,161123	-0,580278	-0,025196	-0,436168	0,756158	-1,42297	-0,734296	-1,25518	-0,044492	4,132601	0,824672	-0,125423	-0,30383
1571,45	0,603997	5,27947	0,621177	-0,757825	-1,392119	-0,136343	-0,279582	0,161311	-0,492277	1,148686	-1,579674	-0,701809	-0,770334	-0,154528	2,389379	0,352673	-0,181525	-0,286032
1571,5	1,088919	5,767085	0,679534	-0,670672	-0,954467	-0,138038	-0,174624	-0,298921	-0,358233	0,846643	-1,331782	-0,771838	-0,80837	-0,121017	3,026438	0,373907	-0,165021	-0,379644
1571,5500000000002	-0,004585	4,703973	0,55168	-0,752679	-1,096314	-0,097561	-0,319294	-0,200687	-0,408074	0,206207	-1,386616	-0,535516	-0,603085	-0,181513	2,3804	0,407167	-0,124146	-0,308876
1571,6000000000001	-3,13651	4,317633	0,569767	-0,719971	-0,768575	-0,171041	-0,391095	0,068256	-0,364307	-0,260962	-1,510384	-0,659956	-0,728923	-0,202798	3,998507	0,28566	-0,131844	-0,423672
1571,65	1,972056	5,442673	0,568402	-0,660743	-0,766837	-0,1848	-0,449905	-0,012719	-0,344393	2,34954	-1,552404	-0,591866	-0,872272	-0,07798	1,905618	0,313983	-0,108831	-0,28994
1571,7	0,268104	6,699789	0,810558	-0,674039	-1,264803	-0,143052	-0,581045	-0,014766	-0,413565	1,257872	-1,083972	-0,59298	-0,930738	-0,087414	2,44131	0,348358	-0,145108	-0,416719
1571,75	-3,403827	5,679608	0,584895	-0,677995	-1,343697	-0,168298	-0,498372	-0,085716	-0,455573	0,291573	-1,303273	-0,532254	-1,148669	0,069693	2,563291	0,304705	-0,184007	-0,319121
1571,8000000000002	-2,547315	5,45978	0,715888	-0,656979	-1,401664	-0,194228	-0,247954	-0,039062	-0,419073	0,377412	-1,279267	-0,598608	-0,957965	-0,218849	2,607953	0,124187	-0,164878	-0,418813
1571,8500000000001	0,115634	5,019347	0,518133	-0,624402	-0,789059	-0,072081	-0,567128	-0,042204	-0,409974	0,311719	-1,127887	-0,642622	-0,841795	-0,052911	1,778424	0,265131	-0,121472	-0,348945
1571,9	-0,802643	6,092085	0,757607	-0,581189	-0,787244	-0,392167	-0,308276	-0,106649	-0,406987	-0,6731	-1,183596	-0,782212	-1,008919	0,157959	2,802599	0,379085	-0,147949	-0,302641
1571,95	0,429373	6,270899	0,749946	-0,664449	-3,393803	-0,254914	-0,711286	-0,229449	-0,44527	1,322477	-1,657711	-0,551222	-0,731999	0,094599	2,851337	0,224039	-0,130151	-0,441845
1572,0	-0,41518	5,86495	0,679913	-0,63768	-0,975587	-0,256052	-0,524877	0,105875	-0,449308	0,04082	-1,324566	-0,696346	-1,150308	-0,03091	3,06706	0,07932	-0,182034	-0,27803
1572,0500000000002	-1,563571	4,592331	0,546351	-0,587712	-0,871826	-0,130241	-0,30764	0,06378	-0,416078	0,992437	-0,927938	-0,646496	-1,241492	-0,056678	2,289246	0,183559	-0,173189	-0,367954
1572,1000000000001	0,392256	4,774305	0,785829	-0,574067	-1,221244	-0,243759	-0,262189	0,135974	-0,383732	-0,911066	-1,326179	-0,578719	-0,848917	-0,070523	2,554338	0,029338	-0,179692	-0,28438
1572,15	2,363869	7,323886	0,812264	-0,65161	-1,788524	-0,226324	-0,440646	0,155851	-0,326802	1,326082	-1,489384	-0,600443	-0,812045	-0,024938	2,715373	0,214801	-0,168266	-0,315491
1572,2	-1,976969	3,948903	0,624358	-0,605413	-1,234657	-0,080406	-0,357062	-0,172461	-0,390974	1,145324	-1,263524	-0,497977	-0,761753	-0,016025	1,439204	0,362322	-0,278205	-0,495596
1572,25	-0,661256	5,829489	0,736401	-0,673625	-1,577118	-0,267424	-0,360939	0,197048	-0,328482	0,559856	-1,351846	-0,680775	-0,989158	0,142006	2,674763	0,225369	-0,168677	-0,353399
1572,3000000000002	1,680116	6,833235	0,534504	-0,631	-1,764156	-0,232425	-0,325752	0,016306	-0,358762	1,017007	-1,115432	-0,639477	-0,653234	-0,086098	2,326681	0,216383	-0,186003	-0,415648
1572,3500000000001	3,659602	7,565329	0,933395	-0,608368	-0,838679	-0,218979	-0,320957	0,020473	-0,314546	-0,197168	-1,36316	-0,762249	-0,947624	-0,029925	2,239011	0,199014	-0,218033	-0,441125
1572,4	-0,944226	4,701265	0,668695	-0,655345	-2,488431	-0,227452	-0,674335	0,005443	-0,388346	0,817063	-1,335647	-0,597887	-1,040823	0,08743	1,748949	-0,118374	-0,224958	-0,478133
1572,45	4,05758	6,092414	0,933313	-0,749918	-1,434094	-0,161121	-0,229577	-0,056611	-0,399002	-0,137675	-1,197352	-0,712067	-1,066982	-0,001146	2,076406	0,038325	-0,18635	-0,335799
1572,5	2,716064	4,769352	0,672608	-0,617405	-1,892172	-0,130921	-0,344356	0,101914	-0,356232	-0,203001	-1,150221	-0,676358	-0,661079	0,019945	2,34105	0,215408	-0,173036	-0,36694
1572,5500000000002	-3,264126	4,624371	0,730239	-0,626161	-0,747284	-0,147438	-0,541155	0,199524	-0,368097	0,433861	-1,117002	-0,586907	-0,919043	0,148047	2,084189	0,268872	-0,206288	-0,371274
1572,6000000000001	-4,96125	6,674818	0,79167	-0,574665	-1,1667	-0,231287	-0,379621	0,034819	-0,347186	1,332686	-1,139458	-0,699454	-1,137942	0,14255	4,213835	0,057487	-0,217277	-0,555563
1572,65	-2,327143	5,117307	0,822107	-0,665177	-1,670069	-0,189955	-0,209756	0,123279	-0,370353	1,587023	-1,138322	-0,719877	-0,665663	0,159408	1,921678	0,005807	-0,218855	-0,39675
1572,7	-0,321553	7,09371	0,689401	-0,567167	-1,420823	-0,165675	-0,39161	0,124209	-0,384027	0,373694	-1,018449	-0,497902	-0,977062	0,155585	2,772732	0,110439	-0,250545	-0,426672
1572,75	-0,735454	5,27787	0,594567	-0,52693	-1,125919	-0,135808	-0,142008	0,245227	-0,354325	3,971498	-1,560896	-0,873283	-0,943767	0,032555	1,703431	0,191772	-0,220374	-0,500226
1572,8000000000002	-2,360687	5,990426	0,567131	-0,636814	-1,417136	-0,171784	-0,104242	0,084588	-0,338653	1,001525	-1,507287	-0,713073	-0,821726	0,188147	1,520444	0,184375	-0,239266	-0,508298
1572,8500000000001	-2,190391	4,511776	0,62002	-0,51321	-1,267111	-0,231272	0,111193	0,160562	-0,362268	-0,900664	-1,254581	-0,730368	-0,359653	0,069482	3,200688	0,1827	-0,189776	-0,517565
1572,9	-1,849493	5,214277	0,7059	-0,532692	-0,872271	-0,134582	0,082706	0,548257	-0,304885	0,566115	-1,160648	-0,952491	-0,622868	0,118079	1,666983	0,097032	-0,216928	-0,442998
1572,95	-6,473432	5,047932	0,671935	-0,487791	-1,63467	-0,175274	-0,063832	0,419132	-0,314643	0,447753	-1,003731	-0,842193	-0,945192	0,279949	2,469736	0,166958	-0,228164	-0,538069
1573,0	0,174471	6,581855	0,67394	-0,509978	-1,299275	-0,181727	-0,159677	0,16878	-0,261694	0,715704	-0,746581	-0,743842	-0,976261	0,22126	2,55718	0,094098	-0,264452	-0,512385
1573,0500000000002	1,383639	6,082237	0,711282	-0,555809	-2,059815	-0,12502	0,186155	0,184812	-0,38146	1,515702	-0,965167	-0,70201	-0,925275	0,198987	2,727779	-0,002561	-0,242873	-0,559756
1573,1000000000001	-3,410094	6,194808	0,653709	-0,527307	-1,449921	-0,405534	0,327817	0,150889	-0,339197	2,27965	-1,838809	-0,623206	-1,155305	0,138676	2,630638	-0,126007	-0,235062	-0,390558
1573,15	1,208904	7,246568	0,974392	-0,536154	-1,360962	-0,176125	-0,132224	0,121878	-0,316449	-1,669978	-1,150676	-0,600855	-0,675478	0,257328	2,123761	0,15435	-0,246198	-0,431321
1573,2	1,77508	3,777203	0,741658	-0,603123	-1,635869	-0,204149	-0,014392	0,296074	-0,310954	0,752578	-1,129048	-0,60488	-1,151029	0,181351	2,056723	-0,082775	-0,225205	-0,543937
1573,25	2,594715	4,926096	0,627633	-0,543626	-1,818084	-0,29262	-0,012562	0,253586	-0,266686	0,549238	-1,415589	-0,576945	-0,666469	0,356952	2,345105	0,052161	-0,289478	-0,591167
1573,3000000000002	-1,349239	7,179494	0,66539	-0,526293	-1,532708	-0,202738	-0,298262	0,621024	-0,312173	1,072718	-1,394507	-0,587462	-0,781164	0,311699	2,429789	0,068867	-0,238143	-0,545162
1573,3500000000001	-0,043294	6,218521	0,850051	-0,525309	-0,706244	-0,164647	0,200092	0,38114	-0,308038	1,102148	-1,684128	-0,735734	-0,753537	0,186689	1,964416	-0,080388	-0,272875	-0,526978
1573,4	1,588051	6,756052	0,839029	-0,633142	-1,619776	-0,228298	-0,141083	0,517099	-0,283866	-0,554885	-1,156018	-0,622158	-0,794922	0,314227	2,073019	0,049077	-0,242659	-0,394619
1573,45	0,942026	5,069726	0,617872	-0,564453	-1,642382	-0,29525	0,02743	0,14376	-0,274088	0,77787	-1,624903	-0,74745	-0,73799	0,305702	2,111626	-0,100641	-0,192246	-0,467179
1573,5	3,213761	7,512623	0,711449	-0,546988	-2,104728	-0,248093	0,318336	0,477296	-0,319749	3,353066	-1,26491	-0,655116	-0,80306	0,172595	2,332446	-0,017621	-0,203513	-0,514811
1573,5500000000002	-4,94873	5,270993	0,563273	-0,518527	-1,612165	-0,169477	-0,042001	0,375491	-0,338112	1,524549	-1,318332	-0,703749	-1,371077	0,389955	2,821133	0,077596	-0,259863	-0,631631
1573,6000000000001	1,760891	5,902755	0,681414	-0,5434	-1,409683	-0,109888	-0,141901	0,370061	-0,285265	1,329709	-0,933508	-0,892116	-0,982778	0,333306	2,56664	0,077818	-0,257182	-0,514328
1573,65	-0,639472	5,422956	0,876543	-0,49915	-1,39343	-0,310474	0,16629	0,216313	-0,267062	-1,884285	-1,459406	-0,79949	-0,726885	0,246519	1,403442	0,170404	-0,180436	-0,526035
1573,7	-2,901349	3,927744	0,815388	-0,48179	-0,798994	-0,216075	0,954484	0,222452	-0,285657	0,546452	-1,248688	-0,758252	-0,699706	0,320468	1,928713	-0,215916	-0,28734	-0,490103
1573,75	-0,994355	5,156792	0,511127	-0,588591	-2,669005	-0,230699	0,201874	0,443955	-0,272401	0,713945	-1,25264	-0,797242	-0,6349	0,345998	2,18667	0,029921	-0,260765	-0,631024
1573,8000000000002	-1,288733	5,591181	0,616659	-0,446675	-1,455618	-0,240249	-0,083493	0,414612	-0,277442	0,678219	-1,105862	-0,635661	-0,780656	0,381972	1,8087	0,076418	-0,221595	-0,535871
1573,8500000000001	-2,880861	4,616737	0,665193	-0,467483	-0,473766	-0,228356	0,704495	0,246239	-0,253013	0,259489	-0,835278	-0,763656	-0,674945	0,293002	1,89584	-0,139861	-0,187816	-0,643459
1573,9	-0,278743	5,463941	0,612136	-0,50331	-1,402212	-0,195763	0,186828	0,405276	-0,306419	-6,302174	-1,515675	-0,728555	-0,315595	0,351785	2,598334	0,037134	-0,302004	-0,618251
1573,95	-1,598928	5,469243	0,770657	-0,563902	-1,502132	-0,257176	0,161987	0,4727	-0,331959	0,856488	-1,111731	-0,839799	-1,071523	0,434486	1,971954	-0,12187	-0,2453	-0,525014
1574,0	0,95149	4,422837	0,69151	-0,470753	-1,169796	-0,247066	0,815725	0,618284	-0,250031	0,94089	-0,714189	-0,799464	-0,200383	0,330914	1,919183	-0,163734	-0,239936	-0,479109
1574,0500000000002	4,146348	4,893066	0,618114	-0,61896	-1,176708	-0,240177	0,236181	0,533163	-0,320109	1,642787	-0,854686	-0,703208	-0,865188	0,341336	1,923876	0,222107	-0,281063	-0,710295
