# Combined LVM export
# delta_x = 1.0
# fs = 1.0
# channels = 18
# ----------------------------------
frequency	UEBERTRAGUNGSFUNKTIONFFTY_0	UEBERTRAGUNGSFUNKTIONFFTY_1	UEBERTRAGUNGSFUNKTIONFFTY_2	UEBERTRAGUNGSFUNKTIONFFTY_3	UEBERTRAGUNGSFUNKTIONFFTY_4	UEBERTRAGUNGSFUNKTIONFFTY_5	UEBERTRAGUNGSFUNKTIONFFTY_6	UEBERTRAGUNGSFUNKTIONFFTY_7	UEBERTRAGUNGSFUNKTIONFFTY_8	UEBERTRAGUNGSFUNKTIONFFTY_9	UEBERTRAGUNGSFUNKTIONFFTY_10	UEBERTRAGUNGSFUNKTIONFFTY_11	UEBERTRAGUNGSFUNKTIONFFTY_12	UEBERTRAGUNGSFUNKTIONFFTY_13	UEBERTRAGUNGSFUNKTIONFFTY_14	UEBERTRAGUNGSFUNKTIONFFTY_15	UEBERTRAGUNGSFUNKTIONFFTY_16	UEBERTRAGUNGSFUNKTIONFFTY_17 
1868,0500000000002	5,140503	2,721454	2,252284	0,97058	1,550562	2,286792	1,781123	1,246617	2,535364	2,231085	7,388814	1,856192	1,516912	1,869744	3,659487	3,357939	2,813741	0,425906
1868,1000000000001	4,855425	2,491389	2,099411	1,072286	1,355822	2,233272	1,713133	1,376042	3,043327	2,951338	6,867075	1,736091	1,532176	2,03306	3,383414	3,462816	2,56297	0,386232
1868,15	4,237626	2,605918	2,432957	1,00795	1,337477	2,120223	1,726507	1,397688	2,589668	2,946139	7,138692	1,718992	1,70032	1,803724	3,701152	3,603435	2,954487	0,381939
1868,2	5,143914	2,56826	2,241459	0,9161	1,568014	1,862874	1,791713	1,301655	2,306401	2,131607	7,159876	1,944754	1,268508	1,812682	3,952869	3,403368	2,857912	0,375424
1868,25	4,432273	2,606297	2,282822	1,036171	1,186396	2,07135	2,381675	1,346579	2,662695	4,343966	7,365499	1,850862	1,474598	1,851715	3,363416	4,416402	2,963369	0,40766
1868,3000000000002	5,956146	2,998613	2,250591	1,012013	1,306721	2,062564	1,908468	1,368136	2,720533	4,840025	6,646518	1,724413	1,483212	1,928455	3,283473	3,600901	2,668089	0,393924
1868,3500000000001	4,98558	2,592576	2,304576	0,974607	1,614545	1,905822	1,732201	1,271745	2,525448	11,710646	7,13526	1,611346	1,653649	1,783923	3,478777	4,032215	3,163877	0,414276
1868,4	4,179336	2,566034	2,275352	1,007323	1,679178	2,209466	1,846574	1,325848	2,64797	1,517932	6,777331	1,934118	1,494868	1,681842	3,829038	2,991787	2,638936	0,347369
1868,45	5,282293	2,746801	2,140705	0,920368	1,354281	2,03063	1,572263	1,215761	2,528682	2,051239	6,939143	1,864665	1,371763	1,810524	3,315147	3,777453	2,831768	0,341766
1868,5	4,804067	2,753125	2,218232	0,852562	1,592741	1,905974	1,603775	1,557288	2,656334	2,186574	7,050633	1,585264	1,677114	1,83437	3,363092	3,134509	2,680053	0,359126
1868,5500000000002	5,994803	2,88097	2,269085	0,919858	1,375651	1,909056	1,696001	1,564386	2,538445	1,471587	7,254408	1,837537	1,603383	1,948185	3,276887	3,57191	2,661063	0,345708
1868,6000000000001	4,159363	2,692008	2,484707	0,911153	2,700418	1,767107	1,637018	1,33663	2,51286	1,351982	7,084542	1,754004	1,662396	1,88512	3,375223	3,317079	3,002787	0,317253
1868,65	5,092806	2,725532	2,416075	0,767111	1,723587	1,833102	1,657855	1,1921	2,894125	1,913064	6,721524	1,710771	1,618389	1,762035	3,613349	3,116196	2,571454	0,290674
1868,7	4,015586	2,681876	2,518926	0,836053	1,580664	1,873593	1,631155	1,519319	2,748527	4,24501	7,111679	1,667247	1,707034	1,74524	3,223905	3,261451	2,690747	0,266724
1868,75	5,363128	2,538057	2,303792	0,798619	1,520421	1,954423	1,67889	1,334535	2,424334	1,374761	6,463286	1,756471	1,565329	1,816227	3,607361	3,511626	2,556113	0,313548
1868,8000000000002	4,394145	2,656486	2,101761	0,791726	1,601155	1,989644	1,792506	1,249078	2,347522	1,990658	7,089683	1,641554	1,846065	1,702125	3,64547	3,000966	2,841753	0,3276
1868,8500000000001	4,246907	2,649927	2,175615	0,723727	1,625931	2,012798	1,687213	1,352651	2,554528	1,829962	7,402844	1,701592	1,713953	1,752252	3,592372	3,345161	3,042067	0,296357
1868,9	4,970478	2,456773	2,1081	0,710905	1,607767	2,020193	1,487496	1,382851	2,462269	1,661421	6,904921	1,623835	1,764053	1,694574	3,05707	3,444479	2,815921	0,333118
1868,95	5,434789	2,663332	2,277587	0,787221	1,539371	2,241536	1,5794	1,275224	2,471805	3,208357	6,254467	1,608816	1,805521	1,9149	3,458445	3,652619	2,530332	0,305119
1869,0	5,26602	2,713196	2,140535	0,684027	1,660229	1,879617	1,633802	1,614783	2,256389	1,746063	6,872029	1,754266	1,729431	1,860865	2,988964	3,37039	2,560725	0,311282
1869,0500000000002	4,960797	2,696793	2,398591	0,804481	1,964705	1,994548	1,722846	1,378822	2,536034	3,374323	7,20405	1,63948	1,864305	1,70786	3,12522	2,84706	2,715471	0,279797
1869,1000000000001	5,298778	2,491158	2,341608	0,745304	2,371864	1,699978	1,765644	1,487792	2,675759	3,219245	7,039383	1,758909	1,619682	1,644778	3,321361	3,601239	2,574009	0,240214
1869,15	5,248747	2,824821	2,129954	0,660768	1,767844	1,878404	1,63272	1,261987	2,352224	2,404993	7,407074	1,525574	1,74983	1,568718	3,485199	3,479149	2,619937	0,241361
1869,2	4,375276	2,809804	2,237688	0,77313	2,061995	1,692065	1,629732	1,368867	2,412584	4,337283	6,874502	1,610992	1,659837	1,676422	3,798729	3,647855	2,490868	0,261667
1869,25	4,318149	2,692817	2,217617	0,630944	1,693706	1,90844	1,710142	1,591603	2,717046	2,03962	6,899556	1,67742	1,719245	1,638231	3,649313	3,678601	2,871583	0,261999
1869,3000000000002	5,926837	2,766299	2,197587	0,690884	1,976356	1,809904	1,679871	1,21323	2,195166	4,451548	6,609883	1,657574	1,740763	1,593732	3,168213	3,393437	2,617449	0,260509
1869,3500000000001	5,132519	2,633095	2,244327	0,572882	1,784304	2,069022	1,827143	1,305145	2,460571	3,113747	6,361547	1,591483	1,853359	1,595473	3,223611	4,412904	2,554811	0,25723
1869,4	5,281438	2,685245	2,27265	0,639863	1,997295	1,819265	1,634622	1,309713	2,367192	2,33863	7,283438	1,681614	1,943605	1,693496	3,616512	3,490272	2,459494	0,251702
1869,45	6,049541	2,842417	2,22703	0,594312	2,025563	1,895	1,640458	1,244948	2,652599	2,755403	7,029785	1,714022	1,809717	1,493082	3,097029	3,073549	2,549382	0,26936
1869,5	4,726993	2,885335	2,203484	0,568088	1,993929	1,899329	1,541713	1,301414	2,488853	3,193387	7,13579	1,51649	1,966971	1,629525	3,188806	3,517076	2,47108	0,23512
1869,5500000000002	5,018665	2,808934	2,280635	0,511909	2,073808	1,692957	1,849086	1,483734	2,362275	5,911569	6,889166	1,492622	1,87135	1,614952	3,669132	3,111878	2,612413	0,256323
1869,6000000000001	5,732209	2,708442	2,114051	0,599605	2,096996	1,801578	1,99022	1,484846	2,273768	2,028173	6,893327	1,647569	1,921161	1,779692	2,844926	3,215571	2,568753	0,261069
1869,65	4,812476	2,947394	2,242515	0,593406	1,716888	1,664435	1,592851	1,630787	2,546615	2,751945	6,954314	1,546407	1,538766	1,609079	3,639131	4,120873	2,464404	0,20658
1869,7	5,292213	2,863935	2,187241	0,528714	2,149098	1,829698	1,633201	1,336173	2,455246	1,742365	6,709888	1,440502	1,734852	1,557181	3,103767	3,719726	2,394688	0,252929
1869,75	5,916282	2,83694	2,194603	0,588236	2,659714	1,424498	1,668083	1,429279	2,648622	2,609937	6,481146	1,541051	1,598035	1,706713	3,238103	3,316908	2,557676	0,228623
1869,8000000000002	4,977973	2,646671	2,29053	0,533972	2,031857	1,824212	1,701401	1,559201	2,43257	3,162225	6,698737	1,417231	1,753198	1,469805	3,216256	2,842108	2,626505	0,191476
1869,8500000000001	4,922302	2,722903	2,26667	0,492639	2,11701	1,859863	1,597198	1,405462	2,575096	3,101448	7,502649	1,488777	1,762524	1,526527	3,142142	3,657762	2,836209	0,173096
1869,9	4,762525	2,779102	2,280207	0,457567	1,89415	1,934848	1,831248	1,429211	2,430459	1,45802	6,868685	1,523653	1,585715	1,526506	3,586197	4,049367	2,552636	0,196302
1869,95	5,110267	2,626093	2,209288	0,519646	2,153289	1,701247	1,705804	1,458974	2,362661	1,626264	7,252596	1,529054	1,629198	1,51848	3,266506	3,382341	2,752375	0,205351
1870,0	4,466471	2,922349	2,228293	0,511444	1,754637	1,646565	1,775635	1,402603	2,319374	3,574323	7,13258	1,394749	1,616414	1,572027	3,242461	3,214994	2,527968	0,221706
1870,0500000000002	5,363463	2,769495	2,138194	0,489732	1,948047	1,618917	1,775765	1,420627	2,416999	1,850194	6,930362	1,546729	1,67924	1,483927	3,680154	3,861036	2,680904	0,218628
1870,1000000000001	5,24075	2,84202	2,131024	0,507572	1,781046	1,79729	1,96367	1,380888	2,20992	1,925403	7,195147	1,600908	1,918568	1,320606	3,195162	3,043579	2,662933	0,246243
1870,15	4,705172	2,815347	2,013809	0,430435	1,982932	1,811125	1,62652	1,270136	2,203778	2,61996	6,595379	1,485328	1,698611	1,359024	3,649458	3,700618	2,636314	0,221651
1870,2	5,309446	2,855372	1,955548	0,46255	2,170116	1,778858	1,930268	1,295573	2,412563	1,777372	7,668767	1,392811	1,695664	1,512822	3,453113	3,444814	2,580907	0,170218
1870,25	5,974603	2,825322	2,179409	0,488175	1,977697	1,814626	1,804044	1,373751	2,403679	3,112571	7,366536	1,568498	1,658954	1,541682	3,493897	3,369688	2,71026	0,18201
1870,3000000000002	4,968267	2,757607	2,060997	0,438306	2,364007	1,642488	1,722896	1,325504	2,380672	3,167863	6,782422	1,544869	1,724181	1,409002	3,011291	4,027692	2,531792	0,17327
1870,3500000000001	4,273969	2,881467	2,122232	0,45119	1,757384	1,727141	1,636403	1,39423	2,27753	3,239237	7,254109	1,651952	1,755721	1,46954	3,513953	3,340277	2,702468	0,172863
1870,4	5,056884	2,865241	2,23565	0,396346	2,281202	1,64406	1,719817	1,447639	2,591246	2,214214	7,121482	1,45359	1,814925	1,492116	2,9722	3,519527	2,740255	0,181135
1870,45	8,742032	2,800546	2,417343	0,424006	1,967571	1,636744	1,690448	1,647667	2,228038	2,368944	7,035692	1,559719	1,800581	1,493738	3,430412	3,238805	2,69942	0,16148
1870,5	6,04513	2,754118	2,363207	0,450702	3,314779	1,785598	1,811109	1,168289	2,289788	2,595511	6,197424	1,526245	1,672242	1,572167	3,142328	3,298529	2,583605	0,169167
1870,5500000000002	6,430978	3,027473	2,180256	0,432076	2,909854	1,56208	1,761591	1,759341	2,733125	4,581027	6,915497	1,473702	1,686177	1,530955	3,612728	3,273217	2,709977	0,147778
1870,6000000000001	5,948511	2,491968	2,139855	0,47753	2,174796	2,007291	1,821516	1,464127	2,282502	2,73367	6,839565	1,611979	1,616955	1,522916	3,569638	3,561017	2,78092	0,139999
1870,65	4,669717	2,726518	2,175829	0,400412	1,961296	1,681265	1,708696	1,233429	2,223919	2,089343	6,866967	1,577038	1,53405	1,452918	3,19838	3,555485	2,359559	0,146266
1870,7	6,160987	2,571003	2,338679	0,404391	2,044567	1,725626	1,450129	1,377065	2,524812	5,591668	6,275045	1,608482	1,402593	1,312679	3,474056	3,647183	2,661672	0,116562
1870,75	4,878989	2,822037	2,167287	0,436429	2,16576	1,577537	1,60676	1,452367	2,218648	2,044276	6,659707	1,575923	1,598035	1,520276	3,383287	3,451916	2,849105	0,141856
1870,8000000000002	4,990228	2,895725	2,18637	0,406919	2,562071	1,581718	1,661168	1,357342	2,273187	2,189297	7,062905	1,633259	1,781998	1,375499	3,361237	3,221865	2,751436	0,127331
1870,8500000000001	4,036249	2,727544	2,14465	0,425211	2,457171	1,548128	1,678429	1,450035	2,406285	1,631208	6,497154	1,566834	1,504077	1,44418	3,104699	3,282518	2,739021	0,132146
1870,9	4,715498	2,786592	2,17475	0,414857	2,248245	1,630418	1,683472	1,132452	2,386087	2,402628	6,736276	1,642114	1,404335	1,447985	3,145027	3,073245	2,87393	0,12445
1870,95	6,766571	2,530826	2,175894	0,44239	1,863711	1,633286	1,649694	1,570841	2,333998	3,53724	6,924374	1,644464	1,439209	1,55664	3,476325	3,251064	2,598709	0,122491
1871,0	4,68727	2,690245	2,17591	0,372703	2,29757	1,661159	1,736123	1,323333	2,299481	1,931657	7,249852	1,659962	1,61622	1,460522	4,083942	3,09654	2,772886	0,106037
1871,0500000000002	4,06178	2,888607	2,311398	0,408038	2,449722	1,558921	1,441083	1,501798	2,196994	1,70903	6,632236	1,620694	1,506831	1,360956	3,38646	3,132784	2,667156	0,064069
1871,1000000000001	6,122058	2,761043	2,147858	0,403367	2,068503	1,546874	1,525514	1,634721	2,402986	2,326854	6,47211	1,64925	1,499201	1,301707	3,42013	3,315022	2,894515	0,095558
1871,15	5,013839	2,330341	2,125185	0,316516	2,707032	1,502239	1,541907	1,540508	2,32403	5,023414	6,994025	1,746302	1,542638	1,40049	3,379769	3,274944	2,774689	0,112208
1871,2	5,28748	2,829183	2,215333	0,403628	2,223962	1,494757	1,496959	1,685265	1,994914	3,976473	7,031325	1,584449	1,374679	1,412447	3,58419	3,016541	3,084964	0,094511
1871,25	7,349885	2,536868	2,248313	0,400931	2,511704	1,602684	1,55858	1,716413	2,442705	3,524089	6,611213	1,682443	1,635425	1,431235	3,507723	3,498278	2,854041	0,076584
1871,3000000000002	6,287038	2,58606	2,240633	0,306324	1,764027	1,662055	1,632752	1,448962	2,467738	5,099979	6,714631	1,575688	1,445184	1,393835	3,605284	3,353686	2,630563	0,091888
1871,3500000000001	5,474373	2,60814	2,406761	0,318649	2,248416	1,606109	1,702892	1,532081	2,221255	1,655999	6,63459	1,565517	1,773661	1,392091	3,011473	3,314879	2,782491	0,045914
1871,4	7,474903	2,849435	2,158396	0,280144	2,444513	1,53411	1,502042	1,506402	2,15645	2,903922	6,92521	1,554099	1,650163	1,355215	3,183282	3,924072	2,644173	0,008868
1871,45	4,09289	2,674367	2,346921	0,313921	1,875893	1,727713	1,487111	1,314922	2,17303	1,860684	7,024073	1,756214	1,825569	1,23309	3,44497	4,009244	2,938287	0,043737
1871,5	5,508646	2,783004	2,161879	0,28984	2,718478	1,638163	1,502676	1,326298	2,182306	1,946699	6,36515	1,681487	1,54941	1,394938	2,920434	3,706226	2,913141	0,026814
1871,5500000000002	6,511288	2,402843	2,271937	0,331793	2,524713	1,493467	1,517432	1,740806	1,90347	3,057075	6,275562	2,034468	1,58104	1,32225	3,176406	3,179061	2,880381	0,031487
1871,6000000000001	5,99162	2,47262	2,087245	0,303143	2,399045	1,559422	1,676663	1,731309	2,289631	7,107983	6,917123	1,86988	1,749038	1,252552	3,157774	3,501452	2,776311	0,043008
1871,65	6,149976	2,417806	2,32159	0,292772	2,463588	1,444968	1,585489	1,574625	2,184537	1,982365	6,85231	1,776904	1,783275	1,397911	3,726472	3,97569	2,681192	0,044941
1871,7	4,786028	2,597289	2,312011	0,360612	1,821483	1,581248	1,346669	1,420706	2,079837	4,328724	6,344108	1,829609	1,745972	1,377606	3,134304	3,467063	2,688689	0,011603
1871,75	4,919152	2,676476	2,202738	0,311947	3,006077	1,617893	1,302626	1,946328	1,776562	2,128829	6,626393	1,474092	1,853524	1,428396	3,10599	2,995608	2,986652	0,014693
1871,8000000000002	5,52244	2,560582	2,108875	0,309467	1,870619	1,591351	1,407439	1,507051	2,139206	2,174894	6,886052	1,555265	1,558921	1,44212	3,33637	3,704361	2,767248	0,04082
1871,8500000000001	5,159332	2,630316	2,142518	0,349946	2,602689	1,977123	1,444712	1,540974	2,106451	3,432201	6,763786	1,532266	1,60801	1,418312	3,387857	3,482105	2,617495	0,06603
1871,9	5,62945	2,754243	2,234356	0,277854	2,369025	1,495258	1,246945	1,672029	2,140341	2,01367	6,620425	1,50718	1,686532	1,263629	3,147082	3,582966	2,915873	0,026738
1871,95	6,228356	2,564762	2,206434	0,252339	2,355646	1,495747	1,234617	1,436711	2,086076	2,942202	6,483877	1,676603	1,76966	1,417059	3,204565	3,141535	2,844283	0,055819
1872,0	5,020001	2,428032	2,278727	0,329095	1,881045	1,401577	1,347944	1,718417	1,938861	3,273287	6,376378	1,550207	1,875572	1,294001	4,051744	3,725815	3,069031	0,023346
1872,0500000000002	4,63613	2,443236	2,226159	0,26194	1,664454	1,399912	1,314863	1,60226	2,073287	3,228565	7,060404	1,602389	1,680538	1,425275	3,531276	3,425942	2,988414	0,059703
1872,1000000000001	4,644639	2,54784	2,235865	0,285146	2,08855	1,424002	1,375552	1,413309	2,004598	2,358417	7,093994	1,679303	1,704006	1,347828	3,285441	3,237309	3,12955	0,073862
1872,15	5,160637	2,587854	2,158078	0,279958	2,315552	1,35005	1,190582	1,533725	2,277354	4,390148	6,215405	1,794055	1,694651	1,292205	3,750024	3,460323	2,946687	0,063678
1872,2	4,286054	2,853593	2,464697	0,271821	1,710107	1,521898	1,412119	1,760223	2,107044	3,459669	6,409935	1,537332	1,824915	1,53373	3,0257	3,230109	2,937209	0,08739
1872,25	5,703811	2,428904	2,208017	0,262985	1,568364	1,430582	1,369675	1,643003	1,955241	3,264779	6,980359	1,831073	1,731715	1,512275	3,491606	3,621258	2,585703	0,090372
1872,3000000000002	4,677559	2,665514	2,264613	0,256164	1,983885	1,546889	1,3201	1,639776	1,997176	2,095912	6,652686	1,792572	1,673956	1,541466	3,709364	2,851724	2,620983	0,11365
1872,3500000000001	4,27222	2,813522	2,256743	0,268202	2,500969	1,659709	1,527712	1,77746	2,031059	2,293342	6,534332	1,653101	1,873492	1,512384	3,503507	3,486175	2,809422	0,092033
1872,4	5,392958	2,582797	1,957359	0,264196	2,396101	1,425451	1,311699	1,593774	1,957734	2,771657	6,798152	1,548127	1,686893	1,661325	3,261736	3,067147	2,95952	0,098606
1872,45	7,284524	2,573664	2,222035	0,294597	1,93786	1,200354	1,530638	1,543567	1,88273	3,367086	6,534509	1,605896	2,017412	1,371738	3,511801	3,792111	3,069362	0,115577
1872,5	4,266768	2,411889	2,194472	0,305437	2,140944	1,316678	1,343472	1,503219	1,995856	4,237064	6,230591	1,566979	1,499965	1,426211	3,220201	3,19065	2,667613	0,131062
1872,5500000000002	4,737908	2,642611	2,247722	0,304802	1,940351	1,364549	1,86676	1,768004	2,080501	1,991495	6,077021	1,602686	1,633114	1,509294	3,551584	3,696632	2,814335	0,123718
1872,6000000000001	6,299739	2,535676	2,056899	0,306164	2,228317	1,44248	1,395536	1,528284	2,048442	2,255243	6,316108	1,6505	1,670782	1,401526	3,300274	3,059113	2,470269	0,130726
1872,65	4,388499	2,463887	2,070825	0,334478	2,454552	1,487417	1,501872	1,707046	1,987067	5,325628	6,581238	1,681643	1,498319	1,4865	3,46569	3,650942	2,736496	0,125135
1872,7	7,077763	2,688974	2,111683	0,328473	2,297076	1,452269	1,362061	1,728918	2,094345	2,062353	6,258278	1,368714	1,734914	1,561766	3,735694	2,845189	2,904743	0,140169
1872,75	4,965633	2,422578	2,142139	0,300326	1,834895	1,507065	1,304104	1,542428	1,794552	2,122501	6,458271	1,764762	1,783079	1,57888	3,575468	3,216045	2,930803	0,1519
1872,8000000000002	4,333736	2,568718	1,967728	0,337049	2,381986	1,343546	1,39387	1,355496	2,172627	3,436617	6,605136	1,601021	1,553325	1,631117	3,339843	3,703406	2,944682	0,142623
1872,8500000000001	4,766468	2,486459	2,226848	0,317257	2,468991	1,693794	1,151823	1,788881	1,96561	3,529954	6,867746	1,61236	1,922342	1,607237	3,457051	3,856284	2,664795	0,186526
1872,9	6,467642	2,243512	2,061261	0,330966	2,306456	1,552688	1,401945	1,712065	1,970185	2,11036	6,898133	1,47555	1,486368	1,590167	3,411916	3,448046	2,889918	0,199044
1872,95	4,210283	2,368223	2,041404	0,327011	3,040515	1,275729	1,227911	1,999733	1,950719	2,505129	6,263256	1,350304	1,627377	1,51418	3,193753	3,504668	2,755846	0,198408
1873,0	4,430249	2,690055	1,868512	0,338443	2,538514	1,574924	1,39694	1,776894	1,943426	3,035824	6,758861	1,380187	1,774339	1,66218	3,373034	3,961577	2,712048	0,236333
1873,0500000000002	4,258187	2,40179	1,921094	0,365092	2,075897	1,27895	1,301025	1,660184	2,056946	5,274361	6,426251	1,44595	1,78421	1,497282	3,927555	3,855191	2,898958	0,243169
1873,1000000000001	3,803068	2,545041	2,08151	0,353752	2,088589	1,326692	1,201793	1,816656	2,093722	4,346921	7,044457	1,30984	1,648885	1,395187	3,263683	3,862886	2,817909	0,212719
1873,15	5,428711	2,611456	2,172057	0,370304	2,276073	1,512141	1,369645	1,746723	2,073767	2,477625	6,716172	1,391095	1,523944	1,522077	3,489009	3,906347	2,83202	0,214954
1873,2	4,895886	2,425773	1,875942	0,35604	2,484276	1,329508	1,312625	1,628933	2,020193	3,597632	6,377384	1,421056	1,679143	1,405882	3,19714	3,283461	2,74488	0,254072
1873,25	4,631362	2,627776	2,045926	0,420593	2,050413	1,25071	1,449752	1,774016	1,938181	2,737766	6,06974	1,594559	1,682276	1,392061	3,172154	3,463543	2,957413	0,283224
1873,3000000000002	4,986618	2,581872	2,14006	0,413738	2,229997	1,378546	1,188082	1,843888	1,827518	3,216416	6,019825	1,379535	1,6298	1,59315	3,433825	3,509456	2,908533	0,28845
1873,3500000000001	3,849122	2,462116	2,076889	0,432156	2,343937	1,414442	1,410498	1,681824	2,031619	3,749638	7,100098	1,338875	1,720809	1,497638	3,091272	3,910614	2,74345	0,260422
1873,4	3,660049	2,513567	2,054186	0,436751	2,247389	1,480313	1,306802	1,746153	1,933252	3,819037	6,443293	1,45715	1,705605	1,539686	3,338383	3,397869	2,955329	0,296381
1873,45	4,632099	2,72492	1,891072	0,462476	2,171079	1,251938	1,343924	1,367746	1,922098	3,123597	6,526231	1,272467	1,68359	1,698763	3,955356	3,247906	2,950798	0,317017
1873,5	4,619099	2,690099	2,174753	0,417467	2,378472	1,166553	1,648529	1,709448	1,940841	2,919467	6,429519	1,503355	1,614275	1,465261	3,43135	3,42343	2,80624	0,277079
1873,5500000000002	4,863209	2,550566	2,232475	0,420258	2,684146	1,223023	1,746217	1,648512	1,747714	3,11317	6,149925	1,237866	1,691581	1,636794	3,398488	3,149887	2,729838	0,269379
1873,6000000000001	4,927566	2,701954	1,945132	0,427947	2,284307	1,251468	1,431366	1,711445	1,69976	28,649129	6,579284	1,302434	1,486983	1,633638	2,794577	3,195452	2,823983	0,31517
1873,65	4,653316	2,596474	1,98077	0,460736	1,965242	1,221485	1,597482	1,569876	2,074848	3,341279	6,053678	1,143568	1,473951	1,474001	3,3236	3,515064	3,077262	0,289489
1873,7	3,869457	2,492534	1,888559	0,453369	2,422831	1,398957	1,398054	1,615596	2,1444	1,7498	6,018048	1,458826	1,619466	1,817343	3,325402	3,039389	3,095312	0,317179
1873,75	5,337434	2,424446	1,945384	0,425706	2,16847	1,123846	1,250153	1,889996	1,910241	7,996563	6,635612	1,399363	1,557021	1,683242	3,024908	3,456118	2,806125	0,359015
1873,8000000000002	5,839814	2,731549	1,83648	0,463688	2,849068	1,211266	1,38393	1,466478	1,711072	4,302649	6,418398	1,22294	1,307953	1,573213	3,446824	3,83924	2,832854	0,329965
1873,8500000000001	4,399016	2,541614	2,16935	0,453965	1,792505	1,257268	1,36436	1,744953	1,841243	2,289728	6,323577	1,261952	1,388889	1,618746	3,172906	3,070538	2,748555	0,326717
1873,9	4,028557	2,580165	1,964848	0,499603	2,291922	1,182484	1,240123	1,52859	2,009561	3,003343	6,405052	1,315388	1,765992	1,548163	3,17682	4,117255	2,535482	0,352634
1873,95	5,203934	2,522692	2,017616	0,457558	1,975324	1,266568	1,462828	1,710491	1,942108	4,479121	6,5621	1,253785	1,820728	1,821197	3,723322	3,529592	3,14218	0,357794
1874,0	4,762868	2,435811	2,111984	0,422735	1,851525	1,238502	1,407447	1,786242	1,940375	2,415606	7,215605	1,430841	1,651098	1,66452	3,496856	3,594288	2,963363	0,356751
1874,0500000000002	4,486798	2,484729	1,937193	0,564555	2,048844	1,235258	1,378521	1,538449	1,782972	2,899713	6,570847	1,432295	1,598949	1,609008	2,919056	3,161393	2,878249	0,35049
1874,1000000000001	5,142189	2,709965	1,858471	0,531946	1,738531	1,3957	1,480067	1,624855	1,806136	3,143069	5,639211	1,117224	1,611626	1,585652	2,986759	3,470982	2,915843	0,401519
1874,15	3,245694	3,089843	2,021553	0,482187	2,277713	1,033069	1,740087	1,861987	1,82885	3,221222	6,526258	1,293417	1,653735	1,534413	3,527148	3,248631	2,59071	0,381282
1874,2	4,126401	2,56656	1,991192	0,553587	2,464962	1,35909	1,6326	1,567498	1,701661	2,142349	6,248562	1,229837	1,646218	1,610035	3,67356	2,937222	2,93435	0,405206
1874,25	5,587521	2,711732	2,060604	0,560518	2,245709	1,079557	1,487778	1,626622	1,88779	2,452241	6,404869	1,016712	1,930655	1,781363	3,208329	3,392195	2,704239	0,384514
1874,3000000000002	4,846507	2,677113	1,849324	0,562412	2,483701	1,245008	1,549304	1,812584	1,826155	2,971394	6,749341	1,135268	1,967743	1,686192	3,102959	3,12432	2,855434	0,420237
1874,3500000000001	3,981502	3,021365	1,931833	0,570394	2,152865	1,134969	1,420231	2,002588	1,60737	6,243325	6,145132	1,178247	1,600232	1,683122	3,563297	3,207913	2,845829	0,39687
1874,4	4,749903	2,886271	1,931798	0,56083	2,48366	1,171149	1,637118	1,760332	1,662486	7,32352	6,440995	1,209071	1,8432	1,665223	3,33246	3,501259	2,749734	0,484761
1874,45	4,952725	2,655143	1,926025	0,634011	2,040021	1,122937	1,664801	1,707463	1,830333	5,250611	5,971184	1,14852	2,066429	1,781752	3,012114	3,204662	2,731072	0,494603
1874,5	4,424113	2,607129	1,942294	0,580095	2,000072	1,166797	1,412136	1,453818	1,991601	3,861372	6,280719	1,221146	1,772211	1,7585	3,364603	4,684832	2,7087	0,495554
1874,5500000000002	3,873989	2,744405	1,686549	0,595242	2,642937	1,096618	1,490589	1,830451	1,77891	2,232106	6,565201	1,206326	2,028302	1,648931	3,07218	4,209316	2,789898	0,489876
1874,6000000000001	3,925064	2,537268	1,874658	0,580513	1,718918	1,157582	1,633708	1,508955	1,945634	2,955041	5,925046	1,148329	1,953814	1,675187	3,296024	3,813444	2,594776	0,496356
1874,65	4,133861	2,64671	1,806486	0,668566	1,944762	1,197503	1,631087	1,707825	1,766028	2,780698	6,17953	1,352195	1,995672	1,692229	3,032151	3,588499	2,709799	0,4847
1874,7	4,863872	2,438703	1,93351	0,640475	2,132255	1,286819	1,601515	1,502757	1,690339	4,778077	6,302641	1,202209	1,952819	1,687447	3,163161	3,152405	2,701399	0,4945
1874,75	4,403676	2,648714	1,955985	0,696488	2,651003	1,421401	1,547148	1,381215	1,959693	3,754459	6,937619	1,226875	2,178462	1,549405	3,246718	3,477697	2,626303	0,465607
1874,8000000000002	4,610153	2,756415	1,818415	0,607611	1,985475	1,077048	1,538861	1,762284	1,816271	3,230426	6,393824	1,167061	2,408661	1,639938	3,391094	2,855406	2,642493	0,510411
1874,8500000000001	5,406253	2,485993	1,943189	0,709112	2,200887	1,345318	1,475431	1,698633	1,681629	4,629771	6,67485	1,102752	2,122993	1,595928	3,171717	2,789226	2,798326	0,500959
1874,9	4,97347	2,446497	1,817312	0,667919	1,862815	1,357775	1,59734	1,591951	1,650317	5,500366	6,170368	1,150327	1,827509	1,748225	3,032296	3,255203	2,926139	0,53486
1874,95	4,564883	2,627904	1,969007	0,769838	2,428152	1,333205	1,672105	1,798778	1,682799	2,110753	5,815199	1,146771	2,183438	1,73042	3,382162	3,471676	3,022895	0,562244
