Frequenz - Plot 0	Amplitude - Plot 0
41	0,00100259
41	0,00100264
41	0,000900746
41	0,000706327
41	0,000765923
41	0,000714492
41	0,000614707
42	0,000520589
42	0,000578471
42	0,000700765
42	0,000462022
42	0,000383414
42	0,000389048
42	0,000398289
42	0,000396043
42	0,000315147
42	0,000207015
42	5,26E-05
43	0,000173686
43	2,14E-05
43	-0,000120794
43	-0,000105759
43	-0,000129685
43	-0,000167381
43	-0,000124813
43	-9,85E-05
43	-1,70E-05
44	2,36E-05
44	6,44E-05
44	0,000116798
44	0,000118677
44	0,000245402
44	0,000216403
44	0,000301315
44	0,000239312
44	0,000375145
44	0,000340118
44	0,000241165
45	0,00030505
45	0,000252616
45	0,000319785
45	0,000398459
45	0,000327126
45	0,00026354
45	0,000354626
45	0,000228957
45	0,000254639
46	0,000195252
46	0,000224626
46	0,000159723
46	8,47E-05
46	0,000187631
46	0,000152424
46	7,17E-05
46	6,04E-05
46	4,65E-05
46	0,000110153
46	6,63E-05
47	0,000111423
47	0,000117987
47	1,69E-05
47	0,000152668
47	0,000180226
47	0,000267464
47	0,000133141
47	7,08E-05
47	0,000101808
48	9,30E-05
48	4,67E-05
48	9,26E-05
48	6,97E-05
48	0,000174424
48	9,57E-05
48	0,000127186
48	0,000179525
48	0,000121649
48	9,05E-05
48	0,000225114
49	0,000127651
49	0,000122499
49	8,34E-05
49	0,000184258
49	3,19E-05
49	-4,68E-05
49	9,38E-05
49	6,20E-05
49	0,000150949
50	9,55E-05
50	2,71E-05
50	0,000123756
50	-5,27E-06
50	9,28E-05
50	-7,26E-05
