6.10228300e-01, 1.28655568e-01, 0.00000000e+00, 7.14388847e-01, 1.60854608e-02
6.10448539e-01, 1.28820404e-01, 0.00000000e+00, 7.12887406e-01, 1.39901387e-02
6.10664546e-01, 1.28979832e-01, 0.00000000e+00, 7.11408496e-01, 1.16988029e-02
6.10876381e-01, 1.29133984e-01, 0.00000000e+00, 7.09949613e-01, 9.17903613e-03
6.11084163e-01, 1.29283056e-01, 0.00000000e+00, 7.08512485e-01, 6.40165387e-03
6.11287892e-01, 1.29427165e-01, 0.00000000e+00, 7.07081318e-01, 3.34939291e-03
6.11356080e-01, 1.29614428e-01, 0.00000000e+00, 7.07096398e-01, 0.00000000e+00
6.09688759e-01, 1.28072977e-01, 0.00000000e+00, 7.17490256e-01, 2.16582865e-02
6.09541059e-01, 1.28126755e-01, 0.00000000e+00, 7.19053805e-01, 2.15852447e-02
6.09920263e-01, 1.28255904e-01, 0.00000000e+00, 7.15918124e-01, 1.99229214e-02
6.10147238e-01, 1.28432870e-01, 0.00000000e+00, 7.14378178e-01, 1.80962533e-02
6.10369802e-01, 1.28604054e-01, 0.00000000e+00, 7.12865710e-01, 1.61515940e-02
6.10588074e-01, 1.28769636e-01, 0.00000000e+00, 7.11376727e-01, 1.40505489e-02
6.10802054e-01, 1.28929779e-01, 0.00000000e+00, 7.09909916e-01, 1.17512969e-02
6.11011922e-01, 1.29084662e-01, 0.00000000e+00, 7.08462894e-01, 9.22133308e-03
6.11217737e-01, 1.29234418e-01, 0.00000000e+00, 7.07037449e-01, 6.43158471e-03
6.11419618e-01, 1.29379228e-01, 0.00000000e+00, 7.05618024e-01, 3.36510455e-03
6.11487746e-01, 1.29566491e-01, 0.00000000e+00, 7.05633163e-01, 0.00000000e+00
6.09600365e-01, 1.27830133e-01, 0.00000000e+00, 7.17531264e-01, 2.34010126e-02
6.09452665e-01, 1.27883911e-01, 0.00000000e+00, 7.19101846e-01, 2.33285278e-02
6.09834433e-01, 1.28019974e-01, 0.00000000e+00, 7.15935111e-01, 2.17306782e-02
6.10063851e-01, 1.28203660e-01, 0.00000000e+00, 7.14377642e-01, 1.99943185e-02
6.10288739e-01, 1.28381371e-01, 0.00000000e+00, 7.12851763e-01, 1.81654170e-02
6.10509336e-01, 1.28553286e-01, 0.00000000e+00, 7.11352766e-01, 1.62169356e-02
6.10725582e-01, 1.28719598e-01, 0.00000000e+00, 7.09876657e-01, 1.41101591e-02
6.10937595e-01, 1.28880441e-01, 0.00000000e+00, 7.08422303e-01, 1.18030189e-02
6.11145556e-01, 1.29036024e-01, 0.00000000e+00, 7.06987441e-01, 9.26293526e-03
6.11349463e-01, 1.29186481e-01, 0.00000000e+00, 7.05574036e-01, 6.46096934e-03
6.11549437e-01, 1.29331976e-01, 0.00000000e+00, 7.04166591e-01, 3.38049955e-03
6.11617625e-01, 1.29519224e-01, 0.00000000e+00, 7.04181731e-01, 0.00000000e+00
