Frequenz - Plot 0	Amplitude - Plot 0
24	-6,82E-05
24	-0,000140329
24	2,37E-05
24	0,000215935
24	0,000374954
24	0,000778021
24	0,00111221
25	0,00156785
25	0,00151149
25	0,00130562
25	0,00114355
25	0,00122738
25	0,0010927
25	0,00102377
25	0,000827601
25	0,000650907
26	0,000545741
26	0,000400714
26	0,000310849
26	0,000282469
26	0,000234867
26	0,000218497
26	0,000171581
26	0,00025624
26	0,000285923
26	0,000285965
26	0,000386218
27	0,000383247
27	0,000349059
27	0,000375465
27	0,000452002
27	0,000396774
27	0,000460876
27	0,000425528
27	0,000387231
27	0,000467137
28	0,000469144
28	0,000425133
28	0,000504583
28	0,000500205
28	0,000518198
28	0,000600853
28	0,000480228
28	0,000610743
28	0,000585976
28	0,000489925
28	0,000522204
29	0,00056618
29	0,000606138
29	0,000521693
29	0,000438647
29	0,000492888
29	0,000515546
29	0,000589694
29	0,000487609
29	0,000531764
30	0,00047627
30	0,000492312
30	0,000527925
30	0,000579531
30	0,000597922
30	0,000599826
30	0,000613049
30	0,000610513
30	0,000638378
30	0,000702974
30	0,000611533
31	0,000767455
31	0,000853225
31	0,00097141
31	0,00120334
31	0,00142153
31	0,00184247
31	0,00221173
31	0,00257203
31	0,00280218
32	0,00270407
32	0,00237308
32	0,00256255
32	0,0025955
32	0,0027609
32	0,00294593
32	0,00292014
32	0,00322206
32	0,00352748
32	0,00371568
32	0,0042977
33	0,00469475
33	0,00527378
33	0,0059268
33	0,0066446
33	0,007677
33	0,00866972
33	0,00978919
33	0,0111313
33	0,0122878
34	0,0138579
34	0,0150173
34	0,0163636
34	0,0174937
34	0,0181077
34	0,0186267
34	0,0177812
34	0,0154688
34	0,0111846
34	0,00564225
34	-0,000492921
35	-0,00448535
35	-0,00270694
35	0,000760305
35	0,00154105
35	0,00156784
35	0,0013829
35	0,00144891
35	0,00180824
35	0,00155707
36	0,00144924
36	0,00162948
36	0,00170332
36	0,00186263
36	0,00210299
36	0,00234065
36	0,00267448
36	0,00299574
36	0,00325602
36	0,00362811
36	0,00389719
37	0,00438837
37	0,00484188
37	0,00531613
37	0,0060605
37	0,00662754
37	0,00726702
37	0,00798398
37	0,00871181
37	0,00943144
38	0,00975978
38	0,00970628
38	0,00957281
38	0,00920221
38	0,00918693
38	0,00906429
38	0,00867777
38	0,00814917
38	0,0075267
38	0,00658496
38	0,00585211
39	0,0048423
39	0,00386527
39	0,00267843
39	0,00177689
39	0,00102838
39	0,000346761
39	-7,62E-05
39	-9,75E-05
39	0,000154749
40	0,000891133
40	0,00169071
40	0,00216077
40	0,00224365
40	0,00169439
40	0,00167714
40	0,00150761
40	0,00133331
40	0,00114435
40	0,00109746
40	0,00104866
41	0,00101547
41	0,000962773
41	0,000882915
41	0,000762222
41	0,000767963
41	0,00076704
41	0,000690275
41	0,00062345
41	0,000499388
42	0,000520139
42	0,000387837
42	0,000300217
42	0,000212352
42	0,000187931
42	0,000177561
42	0,000188266
42	0,000190388
42	0,000245932
42	0,000328859
42	0,00042398
43	0,000468787
43	0,000531794
43	0,000558369
43	0,000617257
43	0,000626258
43	0,00076763
43	0,000852174
43	0,00099888
43	0,00103236
44	0,00109696
44	0,00106374
44	0,000975904
44	0,000918272
44	0,000830399
44	0,000783163
44	0,000746399
44	0,000713398
44	0,000761657
44	0,000684512
44	0,000698397
45	0,000688411
45	0,000638659
45	0,00061867
45	0,000674016
45	0,000647895
45	0,000623028
45	0,000664534
45	0,000652726
45	0,000607753
46	0,000558734
46	0,000548334
46	0,00050134
46	0,000488067
46	0,000454225
46	0,000446415
46	0,000366144
46	0,000386826
46	0,000297532
46	0,00025598
46	0,000363536
47	0,000266074
47	0,000219389
47	0,000225751
47	0,000214906
47	0,000125158
47	5,30E-05
47	-4,79E-05
47	-4,89E-05
47	1,21E-05
48	4,48E-05
48	2,04E-05
48	-5,82E-05
48	-0,000118865
48	-3,59E-05
48	-2,90E-05
48	-3,88E-05
48	-1,12E-06
48	5,30E-05
48	3,06E-05
48	0,000105831
49	9,80E-05
49	0,000120624
49	0,000114037
49	0,000124426
49	0,000149192
49	0,000191903
49	0,000203423
49	0,000221619
49	0,000182117
50	0,000296101
50	0,000324201
50	0,000340251
50	0,000293005
50	0,000362513
50	0,000324975
