Frequenz - Plot 0	Amplitude - Plot 0
12	1,92E-05
12	-0,00017637
13	-0,000107909
13	-9,31E-05
13	-1,18E-05
13	-4,57E-05
13	-0,000299341
13	-0,000184535
13	-0,000113257
13	-6,47E-05
13	-0,000247992
14	-1,50E-05
14	-0,000147404
14	-0,000197822
14	-0,000265478
14	-0,000353717
14	-0,000238766
14	-0,000312454
14	-0,000342767
14	-0,000346233
14	-0,000455274
14	-0,000310114
15	-0,000393456
15	-0,000333623
15	-0,00045846
15	-0,000566873
15	-0,000829797
15	-0,00102312
15	-0,00131665
15	-0,00204212
15	-0,00268593
16	-0,00373545
16	-0,004649
16	-0,00548584
16	-0,00642813
16	-0,00831303
16	-0,0132544
16	-0,0193827
16	0,00290935
16	0,000206302
16	-0,00016417
16	-0,000450357
17	-0,000568934
17	-0,000718359
17	-0,000764935
17	-0,000602031
17	-0,000510713
17	-0,000392005
17	-0,000377657
17	-0,000151349
17	-0,000126538
18	-0,000229542
18	-0,000243552
18	-0,000216327
18	-0,000312499
18	-0,000283618
18	-0,000378077
18	-0,000200349
18	-2,19E-05
18	5,43E-05
18	3,06E-05
18	0,000162202
19	0,000218996
19	0,000195818
19	7,11E-05
19	0,000129199
19	8,40E-05
19	0,000129353
19	0,000146346
19	0,000296881
19	0,000223464
20	0,000425607
20	0,000299584
20	0,000311446
20	0,000112425
20	0,000245677
20	6,55E-05
20	0,000239567
20	0,000131907
20	0,000310096
20	0,000235177
20	0,000475905
21	0,000592716
21	0,000852157
21	0,000935867
21	0,00115241
21	0,00138438
21	0,0014757
21	0,00171877
21	0,00197044
21	0,00218261
22	0,00249433
22	0,00289686
22	0,00375912
22	0,00391401
22	0,00335352
22	0,00205493
22	0,00089956
22	0,00052974
22	0,000609803
22	0,000679306
22	0,000668513
23	0,00073293
23	0,000848637
23	0,000929366
23	0,000973417
23	0,00114388
23	0,00129527
23	0,0015331
23	0,00180678
23	0,00195462
24	0,00219798
24	0,00221345
24	0,00209909
24	0,00187603
24	0,00141684
24	0,0009244
24	0,000655106
24	0,00066019
24	0,000792149
24	0,00122742
24	0,00205463
25	0,00299157
25	0,00371238
25	0,00322305
25	0,00177476
25	0,00161691
25	0,00160089
25	0,00143807
25	0,00134679
25	0,00103133
26	0,000814837
26	0,000569304
26	0,000397686
26	0,000137913
26	0,000211622
26	0,000180268
26	5,03E-06
26	0,000162085
26	0,000179961
26	0,000136234
26	0,000119126
27	9,08E-05
27	6,92E-05
27	-1,86E-05
27	2,07E-05
27	2,92E-05
27	-5,42E-05
27	-2,94E-05
27	-9,95E-05
27	-3,66E-05
28	1,45E-05
28	-4,81E-05
28	-6,24E-05
28	-6,60E-05
28	-5,89E-05
28	-7,56E-05
28	-0,000153156
28	-0,000113737
28	-6,46E-05
28	7,37E-05
28	0,000111007
29	2,71E-05
29	0,000107655
29	1,52E-05
29	9,39E-05
29	4,23E-05
29	-5,94E-05
29	-0,000179986
29	-0,000156091
29	-0,000181098
30	-0,000198147
30	-0,000187509
30	-0,000214605
30	-0,000158372
30	-0,000244488
30	-0,000193572
30	-0,000130782
30	-0,000113413
30	-9,39E-05
30	-5,47E-05
30	-2,72E-05
31	-0,000105034
31	-4,99E-05
31	-0,000206205
31	-0,000282208
31	-0,000543111
31	-0,000724122
31	-0,00109515
31	-0,00144097
31	-0,00152025
32	-0,00138316
32	-0,00142971
32	-0,00160457
32	-0,00161119
32	-0,00164948
32	-0,00188942
32	-0,00192623
32	-0,00216216
32	-0,00223826
32	-0,00247068
32	-0,00291287
33	-0,00313864
33	-0,00348686
33	-0,003864
33	-0,00440283
33	-0,00489818
33	-0,00556149
33	-0,00639371
33	-0,00756206
33	-0,00887062
34	-0,0105277
34	-0,0123197
34	-0,0142033
34	-0,0161708
34	-0,0180895
34	-0,0194706
34	-0,0199503
34	-0,0188204
34	-0,0151352
34	-0,00821339
34	8,02E-05
35	0,00375926
35	0,0013874
35	0,000290022
35	-0,000616049
35	-0,000952031
35	-0,000806192
35	-0,0005388
35	-0,000194878
35	-0,000461817
36	-0,000286629
36	-0,000526982
36	-0,000666754
36	-0,000854806
36	-0,000797022
36	-0,000949995
36	-0,00107976
36	-0,00128281
36	-0,00141452
36	-0,00160538
36	-0,00171114
37	-0,00194661
37	-0,00201686
37	-0,00216446
37	-0,00256242
37	-0,00293527
37	-0,00328938
37	-0,00387782
37	-0,00446826
37	-0,00499436
38	-0,00538228
38	-0,00557454
38	-0,0054515
38	-0,00527882
38	-0,00544875
38	-0,00556368
38	-0,0056332
38	-0,00571661
38	-0,00574318
38	-0,00564472
38	-0,00542968
39	-0,00505685
39	-0,00431142
39	-0,00340878
39	-0,00237661
39	-0,0012501
39	-0,000127894
39	0,000936498
39	0,00164149
39	0,0018765
40	0,00139874
40	0,000811577
40	-0,000139692
40	-0,000445398
40	-0,000479343
40	0,000198438
40	0,000215931
40	-0,000181112
40	0,000144794
40	-0,000140146
40	0,000157647
41	-0,000208851
41	-5,00E-05
41	-0,000216108
41	8,61E-05
41	-0,000198815
41	2,75E-05
41	-4,35E-05
41	0,000141614
41	-5,27E-05
42	3,81E-05
42	-8,95E-06
42	0,00012378
42	1,50E-05
42	0,000227239
42	7,15E-05
42	0,000177005
42	1,20E-05
42	-6,78E-05
42	-0,000227292
42	-0,000268515
43	-0,000312459
43	-0,000244667
43	-0,000319844
43	-0,000324212
43	-0,000269982
43	-0,000238427
43	-0,000207358
43	-0,000143238
43	-8,84E-05
44	-3,13E-05
44	7,45E-06
44	-2,78E-05
44	-4,05E-05
44	-5,24E-05
44	-3,57E-05
44	-7,27E-05
44	-0,00016882
44	-8,48E-05
44	-0,000168452
44	-3,94E-05
45	-9,13E-05
45	-5,71E-05
45	-5,32E-05
45	-4,70E-05
45	-7,11E-05
45	-6,78E-05
45	-0,000125985
45	-3,70E-05
45	-2,32E-05
46	-8,36E-05
46	-0,000104825
46	-0,000167917
46	-0,000114936
46	-0,000159876
46	-0,000162329
46	-0,000168648
46	-0,000199655
46	-0,000201708
46	-0,000160352
46	-0,000265299
47	-0,000159109
47	-0,000128272
47	-5,77E-05
47	-4,63E-05
47	-9,15E-05
47	-0,000182804
47	-0,000119624
47	-0,000183457
47	-7,93E-05
48	-0,000203162
48	-6,97E-05
48	-6,87E-05
48	-7,83E-05
48	3,30E-06
48	4,17E-06
48	1,78E-05
48	3,88E-05
48	6,45E-05
48	5,69E-05
48	2,43E-05
49	2,36E-05
49	5,50E-05
49	3,56E-05
49	0,000108278
49	9,15E-05
49	8,51E-05
49	5,89E-05
49	0,000101212
49	9,94E-05
50	3,96E-05
50	1,58E-05
50	7,95E-05
50	6,45E-06
50	-3,37E-05
50	5,16E-05
