Time - Acceleration	Amplitude - Acceleration
2,175449	-0,000479563
2,176055	-0,000473557
2,17666	-0,000578648
2,177266	-0,000509588
2,177871	-0,000347449
2,178477	-0,000164292
2,179082	-0,000143274
2,179687	-7,72E-05
2,180293	0,000394187
2,180898	0,000343143
2,181504	0,000919638
2,182109	0,00163425
2,182715	0,00169731
2,18332	0,0020366
2,183926	0,00273019
2,184531	0,00322261
2,185137	0,00323763
2,185742	0,00344781
2,186348	0,0039072
2,186953	0,00345381
2,187559	0,00371804
2,188164	0,00391621
2,18877	0,00353788
2,189375	0,00369702
2,18998	0,00356191
2,190586	0,00369102
2,191191	0,00354689
2,191797	0,00381412
2,192402	0,00367
2,193008	0,00370303
2,193613	0,00380211
2,194219	0,00419845
2,194824	0,00415942
2,19543	0,00411138
2,196035	0,00399127
2,196641	0,00365198
2,197246	0,00335172
2,197852	0,00325264
2,198457	0,00272118
2,199063	0,00245395
2,199668	0,00194051
2,200273	0,0012289
2,200879	0,00112682
2,201484	0,00050228
2,20209	0,000553324
2,202695	8,50E-07
2,203301	8,19E-05
2,203906	4,29E-05
2,204512	-0,000428519
2,205117	-9,52E-05
2,205723	-4,42E-05
2,206328	0,000102937
2,206934	-0,000344447
2,207539	1,89E-05
2,208145	-0,000263377
2,20875	-0,000155284
2,209355	-0,000287398
2,209961	-0,000500581
2,210566	-0,000470555
2,211172	-0,000578648
2,211777	-0,00059366
2,212383	-0,000521599
2,212988	-0,0008729
2,213594	-0,000305413
2,214199	-0,000362462
2,214805	-7,42E-05
2,21541	0,000340141
2,216016	0,000259071
2,216621	0,0009917
2,217227	0,000964677
2,217832	0,00125593
2,218437	0,001346
2,219043	0,00164026
2,219648	0,00162524
2,220254	0,00160423
2,220859	0,00155318
2,221465	0,00167328
2,22207	0,00121089
2,222676	0,00126493
2,223281	0,00107277
2,223887	0,000826558
2,224492	0,000760501
2,225098	0,000661416
2,225703	0,000481262
2,226309	0,000679432
2,226914	0,000613375
2,22752	0,000859586
2,228125	0,000733478
2,22873	0,00088661
2,229336	0,00117786
2,229941	0,0009917
2,230547	0,00129496
2,231152	0,00107277
2,231758	0,00123491
2,232363	0,000811545
2,232969	0,00103974
2,233574	0,000808543
2,23418	0,000880605
2,234785	0,000667422
2,235391	0,000751494
2,235996	0,000808543
2,236602	0,00112982
2,237207	0,00140305
2,237812	0,00154117
2,238418	0,00199756
2,239023	0,00232785
2,239629	0,00267615
2,240234	0,00312953
2,24084	0,00339676
2,241445	0,00357091
2,242051	0,00399728
2,242656	0,00413239
2,243262	0,00444767
2,243867	0,00420746
2,244473	0,00421346
2,245078	0,00409036
2,245684	0,00405733
2,246289	0,00394323
2,246895	0,00377809
2,2475	0,00412339
2,248105	0,00392221
2,248711	0,0041384
2,249316	0,00404232
2,249922	0,00406033
2,250527	0,00394924
2,251133	0,00405433
2,251738	0,00399127
2,252344	0,00363096
2,252949	0,00378109
2,253555	0,00311152
2,25416	0,0029674
2,254766	0,00260408
2,255371	0,00175736
2,255977	0,00154718
2,256582	0,000796532
2,257188	0,000577344
2,257793	-0,000146277
2,258398	-0,000599666
2,259004	-0,000902926
2,259609	-0,00130827
2,260215	-0,00167459
2,26082	-0,0018037
2,261426	-0,00195082
2,262031	-0,00218202
2,262637	-0,00228711
2,263242	-0,00213698
2,263848	-0,00239821
2,264453	-0,00236818
2,265059	-0,00272849
2,265664	-0,00286961
2,26627	-0,00304376
2,266875	-0,00341008
2,26748	-0,00359624
2,268086	-0,00380341
2,268691	-0,00386347
2,269297	-0,00418174
2,269902	-0,00414271
2,270508	-0,00404963
2,271113	-0,00398057
2,271719	-0,00395354
2,272324	-0,00351817
2,27293	-0,00337405
2,273535	-0,00318188
2,274141	-0,00276452
2,274746	-0,00296269
2,275352	-0,00302575
2,275957	-0,00286661
2,276562	-0,00288763
2,277168	-0,00310982
2,277773	-0,00339506
2,278379	-0,00333501
2,278984	-0,00365929
2,27959	-0,00386647
2,280195	-0,00392952
2,280801	-0,00434988
2,281406	-0,00418174
2,282012	-0,00410367
2,282617	-0,00395054
2,283223	-0,00399258
2,283828	-0,00379741
2,284434	-0,00368631
2,285039	-0,0035512
2,285645	-0,00354519
2,28625	-0,00351216
2,286855	-0,00359924
2,287461	-0,00341008
2,288066	-0,00348814
2,288672	-0,00358122
2,289277	-0,003317
2,289883	-0,00336204
2,290488	-0,00310081
2,291094	-0,00317588
2,291699	-0,00291765
2,292305	-0,00261139
2,29291	-0,00241022
2,293516	-0,00229912
2,294121	-0,00157851
2,294727	-0,00113713
2,295332	-0,00058165
2,295937	-0,000104241
2,296543	0,000241056
2,297148	0,000826558
2,297754	0,00108778
2,298359	0,00179639
2,298965	0,00197354
2,29957	0,00243894
2,300176	0,00254103
2,300781	0,00279625
2,301387	0,00287131
2,301992	0,00319559
2,302598	0,00306948
2,303203	0,00328267
2,303809	0,00351386
2,304414	0,003667
2,30502	0,00388318
2,305625	0,00406334
2,30623	0,0041354
2,306836	0,00455576
2,307441	0,00438461
2,308047	0,0046068
2,308652	0,00454075
2,309258	0,00469688
2,309863	0,00454075
2,310469	0,00426151
2,311074	0,00397926
2,31168	0,00381712
2,312285	0,00330368
2,312891	0,00291935
2,313496	0,00279024
2,314102	0,002505
2,314707	0,00210265
2,315313	0,00171532
2,315918	0,00173934
2,316523	0,00164326
2,317129	0,00126493
2,317734	0,00174835
2,31834	0,00132198
2,318945	0,00128895
2,319551	0,00138804
2,320156	0,00120789
2,320762	0,001346
2,321367	0,00124091
2,321973	0,000853581
2,322578	0,000772512
2,323184	0,000724471
2,323789	0,000331133
2,324395	-2,92E-05
2,325	-2,15E-06
2,325605	-0,000191315
2,326211	-0,00046455
2,326816	-0,000320426
2,327422	-0,000530606
2,328027	-0,00035946
2,328633	-0,000341444
2,329238	-0,000428519
2,329844	-0,000461547
2,330449	-0,000368467
2,331055	-0,000479563
2,33166	-0,000596663
2,332266	-0,000560632
2,332871	-0,000701753
2,333477	-0,000993003
2,334082	-0,00128726
2,334687	-0,00161454
2,335293	-0,00182171
2,335898	-0,00218803
2,336504	-0,00249429
2,337109	-0,00311582
2,337715	-0,0032029
2,33832	-0,00356321
2,338926	-0,00347914
2,339531	-0,00365329
2,340137	-0,00395354
2,340742	-0,00382443
2,341348	-0,00371334
2,341953	-0,00399558
2,342559	-0,00400459
2,343164	-0,0041337
2,34377	-0,00433787
2,344375	-0,00450902
2,34498	-0,00465314
2,345586	-0,00486332
2,346191	-0,00486933
2,346797	-0,00501646
2,347402	-0,00510653
2,348008	-0,00540079
2,348613	-0,00526267
2,349219	-0,00513356
2,349824	-0,00533773
2,35043	-0,00492638
2,351035	-0,00465014
2,351641	-0,00441294
2,352246	-0,00433487
2,352852	-0,00394153
2,353457	-0,00349115
2,354062	-0,00311282
2,354668	-0,00294168
2,355273	-0,00310682
2,355879	-0,00289363
2,356484	-0,00259338
2,35709	-0,00257836
2,357695	-0,00238019
2,358301	-0,00225709
2,358906	-0,00223006
2,359512	-0,00204991
2,360117	-0,00193281
2,360723	-0,00174365
2,361328	-0,00164756
2,361934	-0,00136833
2,362539	-0,00138934
2,363145	-0,00114613
2,36375	-0,00117916
2,364355	-0,000728776
2,364961	-0,000758802
2,365566	-0,000551624
2,366172	-0,000524601
2,366777	-0,000368467
2,367383	-0,000599666
2,367988	-0,00056964
2,368594	-0,000929949
2,369199	-0,00115214
2,369805	-0,00149443
2,37041	-0,00187876
2,371016	-0,00208294
2,371621	-0,002155
2,372227	-0,00232314
2,372832	-0,00232915
2,373438	-0,00236818
2,374043	-0,00247027
2,374648	-0,00247027
2,375254	-0,00240421
2,375859	-0,00243724
2,376465	-0,0025033
2,37707	-0,00264142
2,377676	-0,00257836
2,378281	-0,00272549
2,378887	-0,00268946
2,379492	-0,00311582
2,380098	-0,00310381
2,380703	-0,00337104
2,381309	-0,00353018
2,381914	-0,00374637
2,38252	-0,00397756
2,383125	-0,0040196
2,38373	-0,00396255
2,384336	-0,00399558
2,384941	-0,00405263
2,385547	-0,0037854
2,386152	-0,00386347
2,386758	-0,00386647
2,387363	-0,00373135
2,387969	-0,00360524
2,388574	-0,00369832
2,38918	-0,00382744
2,389785	-0,00405863
2,390391	-0,00407665
2,390996	-0,00432586
2,391602	-0,00435289
2,392207	-0,00456307
2,392812	-0,00465615
2,393418	-0,0048393
2,394023	-0,00498042
2,394629	-0,00532872
2,395234	-0,00556893
2,39584	-0,00539178
2,396445	-0,00548486
2,397051	-0,00567102
2,397656	-0,00554191
2,398262	-0,00564399
2,398867	-0,00559295
2,399473	-0,00532872
2,400078	-0,00544582
2,400684	-0,00573407
2,401289	-0,00596227
2,401895	-0,00595926
2,4025	-0,00618746
2,403105	-0,00627153
2,403711	-0,00659281
2,404316	-0,0067009
2,404922	-0,00683301
2,405527	-0,00670691
2,406133	-0,00667688
2,406738	-0,00640365
2,407344	-0,00638863
2,407949	-0,00605234
2,408555	-0,00574608
2,40916	-0,00539478
2,409766	-0,00480928
2,410371	-0,00486633
2,410977	-0,00446098
2,411582	-0,00427182
2,412187	-0,00401359
2,412793	-0,00365028
2,413398	-0,00344311
2,414004	-0,00315486
2,414609	-0,0030918
2,415215	-0,00291165
2,41582	-0,00234116
2,416426	-0,00237119
2,417031	-0,00202889
2,417637	-0,00161454
2,418242	-0,00111611
2,418848	-0,000833867
2,419453	-0,000377475
2,420059	-4,72E-05
2,420664	0,000289097
2,42127	0,000856584
2,421875	0,000853581
2,42248	0,00120188
2,423086	0,00143008
2,423691	0,00179639
2,424297	0,0018054
2,424902	0,00171532
2,425508	0,00185644
2,426113	0,00170331
2,426719	0,00165227
2,427324	0,00166728
2,42793	0,00158621
2,428535	0,00178438
2,429141	0,00155919
2,429746	0,00146911
2,430352	0,00164326
2,430957	0,00164626
2,431563	0,0019225
2,432168	0,00177837
2,432773	0,00200057
2,433379	0,00189848
2,433984	0,00196153
2,43459	0,0019255
2,435195	0,00208764
2,435801	0,00188647
2,436406	0,00177237
2,437012	0,00171232
2,437617	0,00151415
2,438223	0,00142707
2,438828	0,00115084
2,439434	0,0012199
2,440039	0,0011118
2,440645	0,00140305
2,44125	0,00150514
2,441855	0,00129796
2,442461	0,0011088
2,443066	0,0016883
2,443672	0,00149613
2,444277	0,00153517
2,444883	0,00161924
2,445488	0,00170631
2,446094	0,00179639
2,446699	0,00175435
2,447305	0,00127394
2,44791	0,00143308
2,448516	0,000871597
2,449121	0,000622383
2,449727	0,000469252
2,450332	6,09E-05
2,450937	-0,000203326
2,451543	-0,000473557
2,452148	-0,000818854
2,452754	-0,00129026
2,453359	-0,00120919
2,453965	-0,00144339
2,45457	-0,00170762
2,455176	-0,00202589
2,455781	-0,0020379
2,456387	-0,00225709
2,456992	-0,00268946
2,457598	-0,00295068
2,458203	-0,00305277
2,458809	-0,00360825
2,459414	-0,00400759
2,46002	-0,00433787
2,460625	-0,00464113
2,46123	-0,0050645
2,461836	-0,00521463
2,462441	-0,00555992
2,463047	-0,00580013
2,463652	-0,00598329
2,464258	-0,00581514
2,464863	-0,00591423
2,465469	-0,005653
2,466074	-0,00550287
2,46668	-0,00554491
2,467285	-0,0052987
2,467891	-0,00522063
2,468496	-0,00533173
2,469102	-0,00512455
2,469707	-0,00502546
2,470312	-0,00492638
2,470918	-0,00470719
2,471523	-0,00473421
2,472129	-0,00444897
2,472734	-0,00452103
2,47334	-0,004488
2,473945	-0,00399258
2,474551	-0,00391151
2,475156	-0,00360524
2,475762	-0,00307379
2,476367	-0,00299872
2,476973	-0,00273149
2,477578	-0,00237119
2,478184	-0,00209795
2,478789	-0,00186675
2,479395	-0,00159352
2,48	-0,00147942
2,480605	-0,00119418
2,481211	-0,0011011
2,481816	-0,0011011
2,482422	-0,00128425
2,483027	-0,0013383
2,483633	-0,00105606
2,484238	-0,00125723
2,484844	-0,0013413
2,485449	-0,00152146
2,486055	-0,00121219
2,48666	-0,000923944
2,487266	-0,000794833
2,487871	-0,00088491
2,488477	-0,000458545
2,489082	-0,000335439
2,489688	-0,000524601
2,490293	-0,000179305
2,490898	-0,000251367
2,491504	2,49E-05
2,492109	-1,42E-05
2,492715	0,00019902
2,49332	0,000156984
2,493926	9,39E-05
2,494531	0,000126958
2,495137	8,19E-05
2,495742	0,000141971
2,496348	0,000123955
2,496953	0,000226043
2,497559	0,000373169
2,498164	0,000769509
2,49877	0,000661416
2,499375	0,000919638
2,49998	0,00103674
2,500586	0,00136702
2,501191	0,00140305
2,501797	0,0015712
2,502402	0,00166127
2,503008	0,00211166
2,503613	0,00165227
2,504219	0,00174535
2,504824	0,00143008
2,50543	0,00182942
2,506035	0,00162524
2,506641	0,000955669
2,507246	0,00143308
2,507852	0,00109078
2,508457	0,000727473
2,509063	0,00081755
2,509668	0,000853581
2,510273	0,000283092
2,510879	0,000826558
2,511484	0,000364161
2,51209	0,000493272
2,512695	4,89E-05
2,513301	0,000406197
2,513906	0,000496275
2,514512	-0,00058165
2,515117	-0,000287398
2,515723	-1,72E-05
2,516328	-0,00141336
2,516934	-0,000692745
2,517539	-0,000950967
2,518145	-0,00164156
2,51875	-0,00149443
2,519355	-0,0018067
2,519961	-0,00159052
2,520566	-0,0018067
2,521172	-0,00194182
2,521777	-0,00164156
2,522383	-0,00200787
2,522988	-0,00143138
2,523594	-0,00140736
2,524199	-0,00153947
2,524805	-0,00114914
2,52541	-0,000773815
2,526016	-0,00132028
2,526621	-0,000728776
2,527227	-0,000698751
2,527832	-0,000980993
2,528437	-0,000560632
2,529043	-0,000719769
2,529648	-0,000485568
2,530254	-0,000506586
2,530859	-0,000521599
2,531465	6,85E-06
2,53207	-5,32E-05
2,532676	9,69E-05
2,533281	0,000778517
2,533887	0,000679432
2,534492	0,000955669
2,535098	0,00147511
2,535703	0,00131598
2,536309	0,00199156
2,536914	0,00197955
2,53752	0,00197654
2,538125	0,00210566
2,53873	0,00241492
2,539336	0,00224377
2,539941	0,00202158
2,540547	0,00193751
2,541152	0,00214769
2,541758	0,0020456
2,542363	0,00223176
2,542969	0,00229482
2,543574	0,00245996
2,54418	0,00276022
2,544785	0,00259508
2,545391	0,00288633
2,545996	0,00300042
2,546602	0,00312053
2,547207	0,00333971
2,547813	0,00310551
2,548418	0,00327666
2,549023	0,00328267
2,549629	0,00305447
2,550234	0,00336073
2,55084	0,00316256
2,551445	0,00303045
2,552051	0,00303045
2,552656	0,00342078
2,553262	0,00334872
2,553867	0,00330669
2,554473	0,00360094
2,555078	0,00385316
2,555684	0,00357992
2,556289	0,00420746
2,556895	0,0043726
2,5575	0,00409937
2,558105	0,0043726
2,558711	0,00462181
2,559316	0,00457377
2,559922	0,00466385
2,560527	0,00445367
2,561133	0,00468487
2,561738	0,00440863
2,562344	0,00420145
2,562949	0,00411138
2,563555	0,00347783
2,56416	0,00368801
2,564766	0,00360694
2,565371	0,00336374
2,565977	0,00315355
2,566582	0,00329468
2,567188	0,00314455
2,567793	0,00284429
2,568398	0,00300943
2,569004	0,00267014
2,569609	0,00240291
2,570215	0,00236087
2,57082	0,00203359
2,571426	0,00178138
2,572031	0,00124091
2,572637	0,000904625
2,573242	0,000628388
2,573848	6,99E-05
2,574453	-0,000413506
2,575059	-0,000623686
2,575664	-0,0011071
2,57627	-0,00129927
2,576875	-0,00148242
2,57748	-0,0018067
2,578086	-0,00198986
2,578691	-0,00219103
2,579297	-0,00239821
2,579902	-0,00242523
2,580508	-0,00257536
2,581113	-0,00275552
2,581719	-0,00277954
2,582324	-0,00321491
2,58293	-0,00360224
2,583535	-0,00340407
2,584141	-0,00357822
2,584746	-0,00384245
2,585352	-0,00431686
2,585957	-0,00433187
2,586562	-0,00417273
2,587168	-0,00426881
2,587773	-0,00436189
2,588379	-0,00420276
2,588984	-0,00417573
2,58959	-0,00416973
2,590195	-0,00373736
2,590801	-0,0037884
2,591406	-0,00365329
2,592012	-0,00365028
2,592617	-0,00334402
2,593223	-0,00350015
2,593828	-0,00351216
2,594434	-0,00315786
2,595039	-0,00314285
2,595645	-0,00347613
2,59625	-0,0031999
2,596855	-0,00332
2,597461	-0,00348514
2,598066	-0,00336804
2,598672	-0,00327796
2,599277	-0,00319389
2,599883	-0,0030918
2,600488	-0,00286061
2,601094	-0,00281256
2,601699	-0,00278554
2,602305	-0,00239521
2,60291	-0,00230213
2,603516	-0,00230213
2,604121	-0,00223307
2,604727	-0,00211597
2,605332	-0,00207093
2,605938	-0,00183072
2,606543	-0,00190879
2,607148	-0,00199887
2,607754	-0,00188177
2,608359	-0,00168059
2,608965	-0,00142237
2,60957	-0,00135031
2,610176	-0,00109209
2,610781	-0,000878905
2,611387	-0,000614679
2,611992	-0,0001733
2,612598	0,000138968
2,613203	0,000391185
2,613809	0,000670424
2,614414	0,000775514
2,61502	0,00118687
2,615625	0,00134
2,61623	0,00158621
2,616836	0,00179939
2,617441	0,00212968
2,618047	0,00197354
2,618652	0,0020396
2,619258	0,00245996
2,619863	0,00242693
2,620469	0,00235787
2,621074	0,00249599
2,62168	0,00258907
2,622285	0,00244795
2,622891	0,00255004
2,623496	0,00260108
2,624102	0,00267314
2,624707	0,00259207
2,625313	0,00258307
2,625918	0,00278424
2,626523	0,00224678
2,627129	0,00233085
2,627734	0,00214169
2,62834	0,00181741
2,628945	0,00167328
2,629551	0,00138804
2,630156	0,000958671
2,630762	0,000832563
2,631367	0,000646404
2,631973	8,49E-05
2,632578	0,000102937
2,633184	-0,000311418
2,633789	-0,000125259
2,634395	-0,000542617
2,635	-0,000587655
2,635605	-0,000509588
2,636211	-0,000836869
2,636816	-0,000806843
2,637422	-0,000842874
2,638027	-0,00105005
2,638633	-0,00140135
2,639238	-0,00138334
2,639844	-0,00137733
2,640449	-0,00162354
2,641055	-0,00155749
2,64166	-0,0014584
2,642266	-0,00174965
2,642871	-0,00183973
2,643477	-0,00183973
2,644082	-0,00188477
2,644687	-0,00166258
2,645293	-0,00174665
2,645898	-0,00163555
2,646504	-0,00157851
2,647109	-0,00179169
2,647715	-0,00150044
2,64832	-0,0015725
2,648926	-0,00160853
2,649531	-0,00163255
2,650137	-0,00170161
2,650742	-0,00163856
2,651348	-0,00184273
2,651953	-0,00187276
2,652559	-0,00184573
2,653164	-0,00233816
2,65377	-0,00242223
2,654375	-0,00229912
2,65498	-0,00259938
2,655586	-0,00269246
2,656191	-0,00252732
2,656797	-0,00259338
2,657402	-0,00256936
2,658008	-0,00256635
2,658613	-0,0025003
2,659219	-0,00253332
2,659824	-0,00223307
2,66043	-0,00264742
2,661035	-0,0025063
2,661641	-0,00229012
2,662246	-0,00254233
2,662852	-0,00255434
2,663457	-0,0026264
2,664062	-0,00272249
2,664668	-0,00289063
2,665273	-0,00272549
2,665879	-0,00272249
2,666484	-0,00252131
2,66709	-0,0025003
2,667695	-0,00241322
2,668301	-0,00222406
2,668906	-0,00192981
2,669512	-0,00171662
2,670117	-0,00121519
2,670723	-0,00119418
2,671328	-0,000935954
2,671934	-0,000797836
2,672539	-0,000782823
2,673145	-0,000470555
2,67375	-0,000224344
2,674355	-0,000335439
2,674961	-2,02E-05
2,675566	-7,12E-05
2,676172	-0,000182308
2,676777	-7,72E-05
2,677383	3,39E-05
2,677988	-3,52E-05
2,678594	0,000123955
2,679199	0,000171996
2,679805	3,99E-05
2,68041	0,0004092
2,681016	9,09E-05
2,681621	0,000132963
2,682227	8,19E-05
2,682832	0,000150978
2,683438	6,69E-05
2,684043	-0,000311418
2,684648	-0,000446534
2,685254	-0,00066272
2,685859	-0,00119718
2,686465	-0,00139235
2,68707	-0,00155148
2,687676	-0,00173464
2,688281	-0,002152
2,688887	-0,00210696
2,689492	-0,00254834
2,690098	-0,00252131
2,690703	-0,00296269
2,691309	-0,00313384
2,691914	-0,00330198
2,69252	-0,0031999
2,693125	-0,00348214
2,69373	-0,00326896
2,694336	-0,00342809
2,694941	-0,00399858
2,695547	-0,00396555
2,696152	-0,00419375
2,696758	-0,00422978
2,697363	-0,00436189
2,697969	-0,00475523
2,698574	-0,00490536
2,69918	-0,00501946
2,699785	-0,0050735
2,700391	-0,00531972
2,700996	-0,00522964
2,701602	-0,00519361
2,702207	-0,00513055
2,702812	-0,00528068
2,703418	-0,00519961
2,704023	-0,00549687
2,704629	-0,00531972
2,705234	-0,00526867
2,70584	-0,0054128
2,706445	-0,0055389
2,707051	-0,00543682
2,707656	-0,00576109
2,708262	-0,00602832
2,708867	-0,00617845
2,709473	-0,00631357
2,710078	-0,00633759
2,710684	-0,00655077
2,711289	-0,00661683
2,711895	-0,00674294
2,7125	-0,00698014
2,713105	-0,00664085
2,713711	-0,00678497
2,714316	-0,0065808
2,714922	-0,00668289
2,715527	-0,0065778
2,716133	-0,00668589
2,716738	-0,00643667
2,717344	-0,00667988
2,717949	-0,00632858
2,718555	-0,00644268
2,71916	-0,00629555
2,719766	-0,00632558
2,720371	-0,00628655
2,720977	-0,00628354
2,721582	-0,0061214
2,722187	-0,00618746
2,722793	-0,00592624
2,723398	-0,00574608
2,724004	-0,00546084
2,724609	-0,00526267
2,725215	-0,0050675
2,72582	-0,00489335
2,726426	-0,00477625
2,727031	-0,00417874
2,727637	-0,00383945
2,728242	-0,00349415
2,728848	-0,00340407
2,729453	-0,00290865
2,730059	-0,0026234
2,730664	-0,00234717
2,73127	-0,002152
2,731875	-0,00226309
2,73248	-0,00159052
2,733086	-0,00126324
2,733691	-0,00116415
2,734297	-0,000815851
2,734902	-0,00058165
2,735508	-0,00059366
2,736113	-0,000308416
2,736719	0,000241056
2,737324	0,00019902
2,73793	0,000352151
2,738535	0,000892615
2,739141	0,00107577
2,739746	0,0011118
2,740352	0,00156219
2,740957	0,00164026
2,741563	0,00160423
2,742168	0,00151715
2,742773	0,00150514
2,743379	0,00120488
2,743984	0,00136102
2,74459	0,00123491
2,745195	0,00129796
2,745801	0,00123191
2,746406	0,00113883
2,747012	0,00118086
2,747617	0,00121689
2,748223	0,00130097
2,748828	0,00105475
2,749434	0,00118386
2,750039	0,00140305
2,750645	0,00115684
2,75125	0,00129796
2,751855	0,00118687
2,752461	0,000985695
2,753066	0,000946661
2,753672	0,000496275
2,754277	0,000760501
2,754883	0,000484264
2,755488	0,000361159
2,756094	0,000460244
2,756699	-2,92E-05
2,757305	-8,02E-05
2,75791	-0,000107243
2,758516	1,29E-05
2,759121	-3,82E-05
2,759727	-5,02E-05
2,760332	9,86E-06
2,760937	0,00019902
2,761543	0,000217035
2,762148	0,000256069
2,762754	0,000147976
2,763359	3,99E-05
2,763965	-0,000221341
2,76457	-0,000257372
2,765176	-0,000515593
2,765781	-0,000656715
2,766387	-0,000911934
2,766992	-0,00109209
2,767598	-0,0012272
2,768203	-0,00130527
2,768809	-0,00163555
2,769414	-0,00141336
2,77002	-0,00161454
2,770625	-0,0018067
2,77123	-0,00187876
2,771836	-0,00188177
2,772441	-0,002155
2,773047	-0,00218503
2,773652	-0,00221805
2,774258	-0,00236518
2,774863	-0,00256635
2,775469	-0,00272249
2,776074	-0,00292666
2,77668	-0,00307079
2,777285	-0,00341908
2,777891	-0,00346112
2,778496	-0,00353919
2,779102	-0,00356321
2,779707	-0,00357522
2,780312	-0,00360224
2,780918	-0,00349715
2,781523	-0,00350015
2,782129	-0,00342809
2,782734	-0,00333501
2,78334	-0,00313985
2,783945	-0,00317888
2,784551	-0,00278554
2,785156	-0,00258437
2,785762	-0,00276753
2,786367	-0,00235918
2,786973	-0,00222406
2,787578	-0,00223006
2,788184	-0,00213398
2,788789	-0,00198085
2,789395	-0,00174365
2,79	-0,00159052
2,790605	-0,00174064
2,791211	-0,00129326
2,791816	-0,0012272
2,792422	-0,000990001
2,793027	-0,000830864
2,793633	-0,000638699
2,794238	-0,00037147
2,794844	-0,000182308
2,795449	-0,000182308
2,796055	-1,42E-05
2,79666	0,000340141
2,797266	0,00032813
2,797871	0,000460244
2,798477	0,000433221
2,799082	0,00031612
2,799688	0,000205025
2,800293	0,000349148
2,800898	3,39E-05
2,801504	0,000220038
2,802109	2,19E-05
2,802715	-5,92E-05
2,80332	-0,000161289
2,803926	-1,42E-05
2,804531	6,85E-06
2,805137	4,29E-05
2,805742	6,69E-05
2,806348	8,19E-05
2,806953	0,000102937
2,807559	9,69E-05
2,808164	-0,000134266
2,80877	-0,000128261
2,809375	5,79E-05
2,80998	-0,000302411
2,810586	-0,000206328
2,811191	-0,000323429
2,811797	-0,000413506
2,812402	-0,000551624
2,813008	-0,000362462
2,813613	-0,000638699
2,814219	-0,00048857
2,814824	-0,000812849
2,81543	-0,000437527
2,816035	-0,000566637
2,816641	-0,000254369
2,817246	-0,000350452
2,817852	-0,000206328
2,818457	-0,000377475
2,819062	-0,000116251
2,819668	-0,000578648
2,820273	-0,000152282
2,820879	-0,000548622
2,821484	-0,000809846
2,82209	-0,000455542
2,822695	-0,00101402
2,823301	-0,00125423
2,823906	-0,000413506
2,824512	-0,00159052
2,825117	-0,0014584
2,825723	-0,000935954
2,826328	-0,00189978
2,826934	-0,00136532
2,827539	-0,00222406
2,828145	-0,00147041
2,82875	-0,00123021
2,829355	-0,00281256
2,829961	-0,00117916
2,830566	-0,00164456
2,831172	-0,00292066
2,831777	-0,00150344
2,832383	-0,00222706
2,832988	-0,00282758
2,833594	-0,00247327
2,834199	-0,00282157
2,834805	-0,00299272
2,83541	-0,00310682
2,836016	-0,00291465
2,836621	-0,00289363
2,837227	-0,00352117
2,837832	-0,00272849
2,838437	-0,00260839
2,839043	-0,00301073
2,839648	-0,00259338
2,840254	-0,00187576
2,840859	-0,00267144
2,841465	-0,00164456
2,84207	-0,00174064
2,842676	-0,00148242
2,843281	-0,0011101
2,843887	-0,000920941
2,844492	-0,000890916
2,845098	-0,000737784
2,845703	-0,000437527
2,846309	8,50E-07
2,846914	-0,000419511
2,84752	-4,42E-05
2,848125	0,000589355
2,84873	0,00039719
2,849336	0,00115684
2,849941	0,00142707
2,850547	0,00152916
2,851152	0,00196453
2,851758	0,00222276
2,852363	0,00242393
2,852969	0,00284729
2,853574	0,00286831
2,85418	0,00305747
2,854785	0,00306047
2,855391	0,00327966
2,855996	0,00340277
2,856602	0,00334872
2,857207	0,0034388
2,857813	0,0034448
2,858418	0,00358893
2,859023	0,00349885
2,859629	0,00365799
2,860234	0,00389819
2,86084	0,00356491
2,861445	0,0040213
2,862051	0,00430654
2,862656	0,00423148
2,863262	0,00446568
2,863867	0,00418044
2,864473	0,00452573
2,865078	0,00441464
2,865684	0,00445968
2,866289	0,00465484
2,866895	0,0043666
2,8675	0,00428252
2,868105	0,00444466
2,868711	0,00430654
2,869316	0,00431855
2,869922	0,00449571
2,870527	0,00396425
2,871133	0,00418344
2,871738	0,00442665
2,872344	0,0039102
2,872949	0,00455276
2,873555	0,00466385
2,87416	0,00420746
2,874766	0,00465785
2,875371	0,00440563
2,875977	0,00463082
2,876582	0,00438761
2,877187	0,00426451
2,877793	0,00439362
2,878398	0,00381712
2,879004	0,00376608
2,879609	0,00380211
2,880215	0,00330969
2,88082	0,00340277
2,881426	0,00327366
2,882031	0,00268816
2,882637	0,00267014
2,883242	0,00276322
2,883848	0,0021567
2,884453	0,00193151
2,885059	0,00206362
2,885664	0,00196754
2,88627	0,00159222
2,886875	0,00130097
2,88748	0,00115684
2,888086	0,00070045
2,888691	0,000640398
2,889297	0,00010594
2,889902	-0,000116251
2,890508	-0,000530606
2,891113	-0,00077982
2,891719	-0,000944962
2,892324	-0,00154848
2,89293	-0,0015665
2,893535	-0,00186375
2,894141	-0,00213698
2,894746	-0,00188477
2,895352	-0,00208294
2,895957	-0,00217602
2,896562	-0,002158
2,897168	-0,00225709
2,897773	-0,0023832
2,898379	-0,00271348
2,898984	-0,0025093
2,89959	-0,0023922
2,900195	-0,00305878
2,900801	-0,00269847
2,901406	-0,00289363
2,902012	-0,00303175
2,902617	-0,00303476
