Time - Force	Amplitude - Force
4,646973	-0,0236117
4,647578	-0,0418903
4,648184	-0,0343468
4,648789	-0,0497239
4,649395	-0,0308651
4,65	-0,0508845
4,650605	-0,0270934
4,651211	-0,0436311
4,651816	-0,0210005
4,652422	-0,0346369
4,653027	-0,0450818
4,653633	-0,0532056
4,654238	-0,034927
4,654844	-0,0355073
4,655449	-0,043341
4,656055	-0,034927
4,65666	-0,0212906
4,657266	-0,0210005
4,657871	-0,0462423
4,658477	-0,0294144
4,659082	-0,013457
4,659687	-0,0166485
4,660293	-0,0276736
4,660898	-0,0247723
4,661504	-0,0265131
4,662109	-0,0416001
4,662715	-0,0311553
4,66332	-0,0404396
4,663926	-0,0314454
4,664531	-0,0256427
4,665137	-0,0180992
4,665742	-0,034927
4,666348	-0,0416001
4,666953	-0,0421804
4,667559	-0,0389889
4,668164	-0,0154879
4,66877	-0,0299947
4,669375	-0,0186794
4,66998	-0,0357974
4,670586	-0,0105556
4,671191	-0,0224512
4,671797	-0,0224512
4,672402	-0,0404396
4,673008	-0,0102655
4,673613	-0,024192
4,674219	-0,0328961
4,674824	-0,0328961
4,67543	-0,030575
4,676035	-0,0418903
4,676641	-0,0233216
4,677246	-0,0169386
4,677852	-0,0186794
4,678457	-0,0192597
4,679062	-0,0471127
4,679668	-0,013457
4,680273	-0,0308651
4,680879	-0,0320257
4,681484	-0,026223
4,68209	-0,0215808
4,682695	-0,0250624
4,683301	-0,0352172
4,683906	-0,0210005
4,684512	-0,0140373
4,685117	-0,0105556
4,685723	-0,00765427
4,686328	-0,0392791
4,686934	-0,00620359
4,687539	-0,0299947
4,688145	-0,0265131
4,68875	-0,0163583
4,689355	-0,0453719
4,689961	-0,01984
4,690566	-0,0326059
4,691172	-0,0299947
4,691777	-0,0410199
4,692383	-0,043341
4,692988	-0,0389889
4,693594	-0,0236117
4,694199	-0,0398593
4,694805	-0,0265131
4,69541	-0,0401495
4,696016	-0,0505944
4,696621	-0,0314454
4,697227	-0,0508845
4,697832	-0,024192
4,698437	-0,0151978
4,699043	-0,0294144
4,699648	-0,0442114
4,700254	-0,0227413
4,700859	-0,0233216
4,701465	-0,0534957
4,70207	-0,0215808
4,702676	-0,0288342
4,703281	-0,0195498
4,703887	-0,0328961
4,704492	-0,0247723
4,705098	-0,0218709
4,705703	-0,04131
4,706309	-0,0149077
4,706914	-0,0210005
4,70752	-0,0294144
4,708125	-0,0244821
4,70873	-0,0163583
4,709336	-0,0143274
4,709941	-0,0282539
4,710547	-0,0120063
4,711152	-0,0230315
4,711758	-0,0146175
4,712363	-0,0276736
4,712969	-0,0239019
4,713574	0,00685252
4,71418	-0,0343468
4,714785	-0,0224512
4,715391	-0,0215808
4,715996	-0,0227413
4,716602	-0,0360876
4,717207	-0,0445015
4,717812	-0,0207104
4,718418	-0,0317355
4,719023	-0,0259328
4,719629	-0,0308651
4,720234	-0,0398593
4,72084	-0,0297046
4,721445	-0,0311553
4,722051	-0,0352172
4,722656	-0,047693
4,723262	-0,0299947
4,723867	-0,01984
4,724473	-0,0259328
4,725078	-0,0462423
4,725684	-0,0172287
4,726289	-0,0215808
4,726895	-0,0186794
4,7275	-0,0439212
4,728105	-0,0169386
4,728711	-0,0410199
4,729316	-0,0270934
4,729922	-0,0424706
4,730527	-0,0265131
4,731133	-0,028544
4,731738	-0,0360876
4,732344	-0,0363777
4,732949	-0,0122964
4,733555	-0,028544
4,73416	-0,0497239
4,734766	-0,0157781
4,735371	-0,0334763
4,735977	-0,0297046
4,736582	-0,0195498
4,737188	-0,00504305
4,737793	-0,0418903
4,738398	-0,0294144
4,739004	-0,017809
4,739609	-0,0340566
4,740215	-0,028544
4,74082	-0,013457
4,741426	-0,026223
4,742031	-0,0294144
4,742637	-0,0537858
4,743242	-0,028544
4,743848	-0,0212906
4,744453	-0,0227413
4,745059	-0,0268032
4,745664	-0,0299947
4,74627	-0,0239019
4,746875	-0,0154879
4,74748	-0,00533318
4,748086	-0,0204202
4,748691	-0,0117162
4,749297	-0,0204202
4,749902	-0,0343468
4,750508	-0,0131668
4,751113	-0,0169386
4,751719	-0,034927
4,752324	-0,0244821
4,75293	-0,0265131
4,753535	-0,0276736
4,754141	-0,0236117
4,754746	-0,0166485
4,755352	-0,0204202
4,755957	-0,0172287
4,756563	-0,00330223
4,757168	-0,0279638
4,757773	-0,0276736
4,758379	-0,0233216
4,758984	-0,00997535
4,75959	-0,0163583
4,760195	-0,0218709
4,760801	-0,0183893
4,761406	-0,0372481
4,762012	-0,0128767
4,762617	-0,0311553
4,763223	-0,0418903
4,763828	-0,0151978
4,764434	-0,0218709
4,765039	-0,0288342
4,765645	-0,0270934
4,76625	-0,0445015
4,766855	-0,0210005
4,767461	-0,0218709
4,768066	-0,0111359
4,768672	-0,0401495
4,769277	-0,0386988
4,769883	-0,028544
4,770488	-0,0331862
4,771094	-0,0282539
4,771699	-0,0320257
4,772305	-0,0320257
4,77291	-0,0204202
4,773516	-0,0331862
4,774121	-0,0360876
4,774727	-0,0224512
4,775332	-0,0282539
4,775938	-0,0299947
4,776543	-0,0398593
4,777148	-0,0337665
4,777754	-0,0259328
4,778359	-0,0302849
4,778965	-0,0250624
4,77957	-0,0424706
4,780176	-0,026223
4,780781	-0,0343468
4,781387	-0,0212906
4,781992	-0,0207104
4,782598	-0,0143274
4,783203	-0,0314454
4,783809	-0,0137471
4,784414	-0,00243183
4,78502	-0,0366678
4,785625	-0,0375382
4,78623	-0,0363777
4,786836	-0,028544
4,787441	-0,0465325
4,788047	-0,0331862
4,788652	-0,00968522
4,789258	-0,007074
4,789863	-0,0160682
4,790469	-0,0180992
4,791074	-0,0186794
4,79168	-0,0378284
4,792285	-0,0346369
4,792891	-0,0230315
4,793496	-0,0250624
4,794102	-0,024192
4,794707	-0,030575
4,795312	-0,0404396
4,795918	-0,0291243
4,796523	-0,0337665
4,797129	-0,0366678
4,797734	-0,0334763
4,79834	-0,0221611
4,798945	-0,0326059
4,799551	-0,0172287
4,800156	-0,0212906
4,800762	-0,0253525
4,801367	-0,0143274
4,801973	-0,0210005
4,802578	-0,024192
4,803184	-0,0140373
4,803789	-0,0282539
4,804395	-0,0343468
4,805	-0,0210005
4,805605	-0,0317355
4,806211	-0,028544
4,806816	-0,0334763
4,807422	-0,034927
4,808027	-0,0172287
4,808633	-0,0523352
4,809238	-0,0334763
4,809844	-0,0253525
4,810449	-0,0471127
4,811055	-0,0297046
4,81166	-0,0459522
4,812266	-0,0270934
4,812871	-0,0343468
4,813477	-0,0212906
4,814082	-0,0497239
4,814687	-0,0294144
4,815293	-0,0299947
4,815898	-0,0291243
4,816504	-0,0331862
4,817109	-0,0404396
4,817715	-0,00881481
4,81832	-0,0250624
4,818926	-0,00736413
4,819531	-0,0471127
4,820137	-0,0297046
4,820742	-0,0485634
4,821348	-0,0418903
4,821953	-0,0706137
4,822559	-0,0328961
4,823164	-0,0532056
4,82377	-0,0416001
4,824375	-0,0621998
4,82498	-0,0424706
4,825586	-0,0503042
4,826191	-0,0239019
4,826797	-0,0270934
4,827402	-0,0346369
4,828008	-0,0291243
4,828613	-0,0459522
4,829219	-0,0273835
4,829824	-0,0511746
4,83043	-0,0326059
4,831035	-0,0398593
4,831641	-0,0352172
4,832246	-0,0523352
4,832852	-0,030575
4,833457	-0,0462423
4,834062	-0,043341
4,834668	-0,0291243
4,835273	-0,0624899
4,835879	-0,0416001
4,836484	-0,0462423
4,83709	-0,0471127
4,837695	-0,0401495
4,838301	-0,0543661
4,838906	-0,0563971
4,839512	-0,0497239
4,840117	-0,047693
4,840723	-0,0427607
4,841328	-0,0450818
4,841934	-0,0537858
4,842539	-0,0270934
4,843145	-0,017809
4,84375	-0,0462423
4,844355	-0,0479831
4,844961	-0,047693
4,845566	-0,0416001
4,846172	-0,034927
4,846777	-0,0430508
4,847383	-0,0651011
4,847988	-0,0601688
4,848594	-0,0485634
4,849199	-0,0595886
4,849805	-0,0465325
4,85041	-0,036958
4,851016	-0,0627801
4,851621	-0,0534957
4,852227	-0,0494338
4,852832	-0,0682926
4,853438	-0,0601688
4,854043	-0,0563971
4,854648	-0,0758362
4,855254	-0,0714841
4,855859	-0,0494338
4,856465	-0,0468226
4,85707	-0,0424706
4,857676	-0,0450818
4,858281	-0,028544
4,858887	-0,0479831
4,859492	-0,0227413
4,860098	-0,0462423
4,860703	-0,047693
4,861309	-0,0497239
4,861914	-0,0537858
4,86252	-0,0529154
4,863125	-0,0474029
4,86373	-0,0424706
4,864336	-0,0326059
4,864941	-0,0311553
4,865547	-0,0558168
4,866152	-0,0326059
4,866758	-0,0363777
4,867363	-0,0471127
4,867969	-0,0355073
4,868574	-0,0334763
4,86918	-0,0474029
4,869785	-0,0386988
4,870391	-0,0601688
4,870996	-0,0366678
4,871602	-0,0517549
4,872207	-0,0418903
4,872813	-0,0363777
4,873418	-0,0360876
4,874023	-0,0421804
4,874629	-0,0378284
4,875234	-0,0210005
4,87584	-0,0323158
4,876445	-0,0195498
4,877051	-0,0172287
4,877656	-0,0276736
4,878262	-0,0384087
4,878867	-0,0311553
4,879473	-0,0514648
4,880078	-0,0326059
4,880684	-0,0436311
4,881289	-0,0534957
4,881895	-0,026223
4,8825	-0,0407297
4,883105	-0,0517549
4,883711	-0,0233216
4,884316	-0,052045
4,884922	-0,0610392
4,885527	-0,0343468
4,886133	-0,0337665
4,886738	-0,0172287
4,887344	-0,0337665
4,887949	-0,0299947
4,888555	-0,0430508
4,88916	-0,0401495
4,889766	-0,0363777
4,890371	-0,045662
4,890977	-0,0259328
4,891582	-0,0352172
4,892188	-0,0259328
4,892793	-0,0465325
4,893398	-0,0337665
4,894004	-0,0421804
4,894609	-0,0276736
4,895215	-0,0210005
4,89582	-0,0334763
4,896426	-0,0250624
4,897031	-0,0442114
4,897637	-0,028544
4,898242	-0,0282539
4,898848	-0,0244821
4,899453	-0,0247723
4,900059	-0,0256427
4,900664	-0,0357974
4,90127	-0,0462423
4,901875	-0,0363777
4,90248	-0,0355073
4,903086	-0,01984
4,903691	-0,0395692
4,904297	-0,0416001
4,904902	-0,00214169
4,905508	-0,0503042
4,906113	-0,0474029
4,906719	-0,0360876
4,907324	-0,0465325
4,90793	-0,0323158
4,908535	-0,0450818
4,909141	-0,0314454
4,909746	-0,0250624
4,910352	-0,0102655
4,910957	-0,00591345
4,911562	-0,0375382
4,912168	-0,034927
4,912773	-0,0256427
4,913379	-0,0291243
4,913984	-0,034927
4,91459	-0,0503042
4,915195	-0,0430508
4,915801	-0,0253525
4,916406	-0,0485634
4,917012	-0,00910495
4,917617	-0,0308651
4,918223	-0,0416001
4,918828	-0,0442114
4,919434	-0,0416001
4,920039	-0,013457
4,920645	-0,0294144
4,92125	-0,00359237
4,921855	-0,0299947
4,922461	-0,0343468
4,923066	-0,0352172
4,923672	-0,0143274
4,924277	-0,0343468
4,924883	-0,0442114
4,925488	-0,0363777
4,926094	-0,026223
4,926699	-0,0343468
4,927305	-0,0459522
4,92791	-0,0180992
4,928516	-0,0308651
4,929121	-0,0343468
4,929727	-0,0529154
4,930332	-0,0404396
4,930937	-0,0273835
4,931543	-0,0163583
4,932148	-0,0323158
4,932754	-0,04131
4,933359	-0,0386988
4,933965	0,000469531
4,93457	-0,0276736
4,935176	-0,0294144
4,935781	-0,043341
4,936387	-0,0386988
4,936992	-0,0326059
4,937598	-0,0239019
4,938203	-0,0526253
4,938809	-0,0180992
4,939414	-0,036958
4,94002	-0,0386988
4,940625	-0,00736413
4,94123	-0,0340566
4,941836	-0,0453719
4,942441	-0,0416001
4,943047	-0,0357974
4,943652	-0,030575
4,944258	-0,0453719
4,944863	-0,04131
4,945469	-0,0186794
4,946074	-0,0215808
4,94668	0,000179395
4,947285	-0,0311553
4,947891	-0,0268032
4,948496	-0,0326059
4,949102	-0,0212906
4,949707	-0,0302849
4,950312	-0,0401495
4,950918	-0,0421804
4,951523	-0,0378284
4,952129	-0,0192597
4,952734	-0,0421804
4,95334	-0,0227413
4,953945	-0,036958
4,954551	-0,0352172
4,955156	-0,04131
4,955762	-0,0265131
4,956367	-0,034927
4,956973	-0,045662
4,957578	-0,0282539
4,958184	-0,0224512
4,958789	-0,01984
4,959395	-0,0346369
4,96	-0,0311553
4,960605	-0,0427607
4,961211	-0,0204202
4,961816	-0,04131
4,962422	-0,0407297
4,963027	-0,036958
4,963633	-0,026223
4,964238	-0,034927
4,964844	-0,0404396
4,965449	-0,0447916
4,966055	-0,0122964
4,96666	-0,0166485
4,967266	-0,0326059
4,967871	-0,0308651
4,968477	-0,0302849
4,969082	-0,0291243
4,969688	-0,0398593
4,970293	-0,0375382
4,970898	-0,0244821
4,971504	-0,0323158
4,972109	-0,0343468
4,972715	-0,0346369
4,97332	-0,0320257
4,973926	-0,0253525
4,974531	-0,0616195
4,975137	-0,0143274
4,975742	-0,0166485
4,976348	-0,0424706
4,976953	-0,0268032
4,977559	-0,0256427
4,978164	-0,00678386
4,97877	-0,0270934
4,979375	-0,0482733
4,97998	-0,0230315
4,980586	-0,0120063
4,981191	-0,0250624
4,981797	-0,0175189
4,982402	-0,04131
4,983008	-0,0195498
4,983613	-0,0421804
4,984219	-0,0268032
4,984824	-0,0447916
4,98543	-0,00939508
4,986035	-0,0366678
4,986641	-0,0340566
4,987246	-0,0323158
4,987852	-0,0317355
4,988457	-0,0421804
4,989063	-0,0210005
4,989668	-0,0256427
4,990273	-0,0375382
4,990879	-0,00446278
4,991484	-0,0250624
4,99209	-0,0163583
4,992695	-0,00359237
4,993301	-0,0331862
4,993906	-0,0256427
4,994512	-0,0323158
4,995117	-0,0314454
4,995723	-0,00881481
4,996328	-0,0230315
4,996934	-0,0471127
4,997539	-0,0331862
4,998145	-0,0149077
4,99875	-0,0154879
4,999355	-0,0398593
4,999961	-0,0299947
5,000566	-0,0250624
5,001172	-0,0276736
5,001777	-0,0308651
5,002383	-0,00823454
5,002988	-0,0375382
5,003594	-0,0221611
5,004199	-0,0259328
5,004805	-0,0108458
5,00541	-0,0276736
5,006016	-0,0363777
5,006621	-0,0291243
5,007227	-0,0302849
5,007832	0,00221035
5,008438	-0,0355073
5,009043	-0,0207104
5,009648	-0,0337665
5,010254	-0,0308651
5,010859	-0,0302849
5,011465	-0,0218709
5,01207	-0,0389889
5,012676	-0,0125866
5,013281	-0,0288342
5,013887	-0,0357974
5,014492	-0,0180992
5,015098	-0,0221611
5,015703	-0,04131
5,016309	-0,0378284
5,016914	-0,0128767
5,01752	-0,0244821
5,018125	-0,0195498
5,01873	-0,0320257
5,019336	-0,0195498
5,019941	-0,0311553
5,020547	-0,028544
5,021152	-0,0378284
5,021758	-0,0334763
5,022363	-0,0282539
5,022969	-0,0299947
5,023574	-0,0314454
5,02418	-0,0340566
5,024785	-0,011426
5,025391	-0,0207104
5,025996	-0,0250624
5,026602	-0,0111359
5,027207	-0,0352172
5,027812	-0,0137471
5,028418	-0,0256427
5,029023	-0,0151978
5,029629	-0,0416001
5,030234	-0,0302849
5,03084	-0,0207104
5,031445	-0,0372481
5,032051	-0,0233216
5,032656	-0,036958
5,033262	-0,0268032
5,033867	-0,04131
5,034473	-0,0204202
5,035078	-0,0180992
5,035684	-0,0488535
5,036289	-0,0360876
5,036895	-0,0352172
5,0375	-0,028544
5,038105	-0,0337665
5,038711	-0,0323158
5,039316	-0,0459522
5,039922	-0,0117162
5,040527	-0,0236117
5,041133	-0,01984
5,041738	-0,0311553
5,042344	-0,0491437
5,042949	-0,0146175
5,043555	-0,0212906
5,04416	-0,043341
5,044766	-0,0294144
5,045371	-0,0381185
5,045977	-0,024192
5,046582	-0,0418903
5,047187	-0,0273835
5,047793	-0,0227413
5,048398	-0,0276736
5,049004	-0,0128767
5,049609	-0,0247723
5,050215	-0,0279638
5,05082	-0,0282539
5,051426	-0,0323158
5,052031	-0,017809
5,052637	-0,0360876
5,053242	-0,0166485
5,053848	-0,0236117
5,054453	-0,0326059
5,055059	-0,0395692
5,055664	-0,0386988
5,05627	-0,00620359
5,056875	-0,028544
5,05748	-0,0166485
5,058086	-0,0204202
5,058691	-0,0215808
5,059297	-0,0291243
5,059902	-0,0511746
5,060508	-0,0357974
5,061113	-0,0294144
5,061719	-0,0256427
5,062324	-0,0416001
5,06293	-0,0337665
5,063535	-0,045662
5,064141	-0,0357974
5,064746	-0,0363777
5,065352	-0,0125866
5,065957	-0,00475291
5,066562	-0,0279638
5,067168	-0,0157781
5,067773	-0,0337665
5,068379	-0,00997535
5,068984	-0,0386988
5,06959	-0,045662
5,070195	-0,0494338
5,070801	-0,0230315
5,071406	-0,0265131
5,072012	-0,0247723
5,072617	-0,0294144
5,073223	-0,0253525
5,073828	-0,045662
5,074434	-0,0297046
5,075039	-0,0259328
5,075645	-0,0404396
5,07625	-0,030575
5,076855	-0,0416001
5,077461	-0,028544
5,078066	-0,0154879
5,078672	-0,0105556
5,079277	-0,0215808
5,079883	-0,0297046
5,080488	-0,0421804
5,081094	-0,0323158
5,081699	-0,0505944
5,082305	-0,0247723
5,08291	-0,0291243
5,083516	-0,0471127
5,084121	-0,034927
5,084727	-0,024192
5,085332	-0,0346369
5,085937	-0,011426
5,086543	-0,028544
5,087148	-0,0302849
5,087754	-0,0120063
5,088359	-0,0462423
5,088965	-0,0587182
5,08957	-0,0479831
5,090176	-0,0154879
5,090781	-0,0166485
5,091387	-0,0346369
5,091992	-0,0317355
5,092598	-0,0442114
5,093203	-0,0276736
5,093809	-0,0360876
5,094414	-0,045662
5,09502	-0,0279638
5,095625	-0,0442114
5,09623	-0,0221611
5,096836	-0,0587182
5,097441	-0,0149077
5,098047	-0,0259328
5,098652	-0,0337665
5,099258	-0,0381185
5,099863	-0,0418903
5,100469	-0,036958
5,101074	-0,0494338
5,10168	-0,0491437
5,102285	-0,0273835
5,102891	-0,0366678
5,103496	-0,0453719
5,104102	-0,0302849
5,104707	-0,0363777
5,105313	-0,0253525
5,105918	-0,0439212
5,106523	-0,0386988
5,107129	-0,0526253
5,107734	-0,0195498
5,10834	-0,0389889
5,108945	-0,0201301
5,109551	-0,0230315
5,110156	-0,0244821
5,110762	-0,0273835
5,111367	-0,0357974
5,111973	-0,0227413
5,112578	-0,0207104
5,113184	-0,030575
5,113789	-0,024192
5,114395	-0,0381185
5,115	-0,0311553
5,115605	-0,0920838
5,116211	-0,077577
5,116816	-0,0288342
5,117422	-0,0685828
5,118027	0,00366102
5,118633	-0,0227413
5,119238	-0,054076
5,119844	-0,0201301
5,120449	-0,0102655
5,121055	-0,0192597
5,12166	-0,0299947
5,122266	-0,0201301
5,122871	-0,0326059
5,123477	-0,0375382
5,124082	-0,0418903
5,124688	-0,00852468
5,125293	-0,0166485
5,125898	-0,0299947
5,126504	-0,017809
5,127109	-0,0244821
5,127715	-0,0343468
5,12832	-0,0320257
5,128926	-0,04131
5,129531	-0,0534957
5,130137	-0,0233216
5,130742	-0,036958
5,131348	-0,0453719
5,131953	-0,0236117
5,132559	-0,0427607
5,133164	-0,0494338
5,13377	-0,01984
5,134375	-0,0607491
5,13498	-0,0270934
5,135586	-0,0485634
5,136191	-0,0256427
5,136797	-0,0642307
5,137402	-0,036958
5,138008	-0,0282539
5,138613	-0,0372481
5,139219	-0,0401495
5,139824	-0,0378284
5,14043	-0,0273835
5,141035	-0,0407297
5,141641	-0,0265131
5,142246	-0,0468226
5,142852	-0,0366678
5,143457	-0,0183893
5,144062	-0,0346369
5,144668	-0,0500141
5,145273	-0,0378284
5,145879	-0,0450818
5,146484	-0,0117162
5,14709	-0,0270934
5,147695	-0,0355073
5,148301	-0,0439212
5,148906	-0,036958
5,149512	-0,0352172
5,150117	-0,0462423
5,150723	-0,0323158
5,151328	-0,0442114
5,151934	-0,0201301
5,152539	-0,0511746
5,153145	-0,0526253
5,15375	-0,04131
5,154355	-0,0427607
5,154961	-0,0578477
5,155566	-0,0439212
5,156172	-0,0360876
5,156777	-0,0360876
5,157383	-0,04131
5,157988	-0,0601688
5,158594	-0,0317355
5,159199	-0,0503042
5,159805	-0,0363777
5,16041	-0,0534957
5,161016	-0,0337665
5,161621	-0,01984
5,162227	-0,047693
5,162832	-0,0401495
5,163437	-0,0442114
5,164043	-0,0204202
5,164648	-0,0210005
5,165254	-0,00881481
5,165859	-0,00678386
5,166465	-0,0256427
5,16707	-0,0381185
5,167676	-0,0314454
5,168281	-0,0302849
5,168887	-0,0360876
5,169492	-0,0288342
5,170098	-0,030575
5,170703	-0,0424706
5,171309	-0,0212906
5,171914	-0,0212906
5,17252	-0,0320257
5,173125	-0,0239019
5,17373	-0,0215808
5,174336	-0,0555267
5,174941	-0,0279638
5,175547	-0,0363777
5,176152	-0,0233216
5,176758	-0,0430508
5,177363	-0,0146175
5,177969	-0,0270934
5,178574	-0,0294144
5,17918	-0,0143274
5,179785	-0,0160682
5,180391	-0,0352172
5,180996	-0,024192
5,181602	-0,0398593
5,182207	-0,0404396
5,182812	-0,0175189
5,183418	-0,0331862
5,184023	-0,024192
5,184629	-0,0366678
5,185234	-0,0326059
5,18584	-0,0508845
5,186445	-0,0215808
5,187051	-0,0357974
5,187656	-0,0279638
5,188262	-0,0471127
5,188867	-0,0491437
5,189473	-0,0352172
5,190078	-0,0633603
5,190684	-0,0569773
5,191289	-0,0270934
5,191895	-0,0404396
5,1925	-0,0587182
5,193105	-0,0407297
5,193711	-0,0352172
5,194316	-0,0337665
5,194922	-0,0511746
5,195527	-0,0627801
5,196133	-0,0401495
5,196738	-0,0355073
5,197344	-0,045662
5,197949	-0,0651011
5,198555	-0,0569773
5,19916	-0,0343468
5,199766	-0,0566872
5,200371	-0,0534957
5,200977	-0,0311553
5,201582	-0,0355073
5,202187	-0,0462423
5,202793	-0,043341
5,203398	-0,0465325
5,204004	-0,0624899
5,204609	-0,0172287
5,205215	-0,0375382
5,20582	-0,0485634
5,206426	-0,0479831
5,207031	-0,0294144
5,207637	-0,0537858
5,208242	-0,0328961
5,208848	-0,0407297
5,209453	-0,0416001
5,210059	-0,0601688
5,210664	-0,0421804
5,21127	-0,0450818
5,211875	-0,0366678
5,21248	-0,0328961
5,213086	-0,0598787
5,213691	-0,0381185
5,214297	-0,0357974
5,214902	-0,0508845
5,215508	-0,01984
5,216113	-0,0366678
5,216719	-0,0416001
5,217324	-0,0386988
5,21793	-0,0392791
5,218535	-0,0378284
5,219141	-0,0529154
5,219746	-0,0189696
5,220352	-0,0311553
5,220957	-0,0416001
5,221563	-0,0210005
5,222168	-0,0288342
5,222773	-0,0328961
5,223379	-0,047693
5,223984	-0,0424706
5,22459	-0,0355073
5,225195	-0,0543661
5,225801	-0,0323158
5,226406	-0,0381185
5,227012	-0,0416001
5,227617	-0,047693
5,228223	-0,0401495
5,228828	-0,036958
5,229434	-0,0424706
5,230039	-0,047693
5,230645	-0,0401495
5,23125	-0,0279638
5,231855	-0,0256427
5,232461	-0,0418903
5,233066	-0,026223
5,233672	-0,0270934
5,234277	-0,0410199
5,234883	-0,0549464
5,235488	-0,0360876
5,236094	-0,0247723
5,236699	-0,0317355
5,237305	-0,028544
5,23791	-0,0375382
5,238516	-0,0250624
5,239121	-0,0563971
5,239727	-0,0416001
5,240332	-0,0154879
5,240938	-0,0183893
5,241543	-0,0259328
5,242148	-0,0523352
5,242754	-0,0439212
5,243359	-0,034927
5,243965	-0,0317355
5,24457	-0,0427607
5,245176	-0,0273835
5,245781	-0,0233216
5,246387	-0,0610392
5,246992	-0,030575
5,247598	-0,0389889
5,248203	-0,0366678
5,248809	-0,0340566
5,249414	-0,0392791
5,25002	-0,0488535
5,250625	-0,0331862
5,25123	-0,0592984
5,251836	-0,0201301
5,252441	-0,0279638
5,253047	-0,0500141
5,253652	-0,0201301
5,254258	-0,054076
5,254863	-0,0404396
5,255469	-0,0410199
5,256074	-0,0386988
5,25668	-0,0279638
5,257285	-0,0497239
5,257891	-0,0395692
5,258496	-0,0175189
5,259102	-0,04131
5,259707	-0,0436311
5,260313	-0,0517549
5,260918	-0,0392791
5,261523	-0,0308651
5,262129	-0,0398593
5,262734	-0,0340566
5,26334	-0,034927
5,263945	-0,0302849
5,264551	-0,0299947
5,265156	-0,043341
5,265762	-0,0395692
5,266367	-0,0273835
5,266973	-0,0445015
5,267578	-0,0265131
5,268184	-0,0465325
5,268789	-0,028544
5,269395	-0,0439212
5,27	-0,0294144
5,270605	-0,0334763
5,271211	-0,036958
5,271816	-0,0230315
5,272422	-0,0297046
5,273027	-0,0407297
5,273633	-0,0407297
5,274238	-0,013457
5,274844	-0,0291243
5,275449	-0,0395692
5,276055	-0,0224512
5,27666	-0,0482733
5,277266	-0,0474029
5,277871	-0,0334763
5,278477	-0,0204202
5,279082	-0,0447916
5,279687	-0,0372481
5,280293	-0,0323158
5,280898	-0,0410199
5,281504	-0,0436311
5,282109	-0,01984
5,282715	-0,0372481
5,28332	-0,0384087
5,283926	-0,0291243
5,284531	-0,0398593
5,285137	-0,0381185
5,285742	-0,0546563
5,286348	-0,0474029
5,286953	-0,0337665
5,287559	-0,0407297
5,288164	-0,0418903
5,28877	-0,0384087
5,289375	-0,0311553
5,28998	-0,0436311
5,290586	-0,0453719
5,291191	-0,0587182
5,291797	-0,0459522
5,292402	-0,0561069
5,293008	-0,0328961
5,293613	-0,0378284
5,294219	-0,0297046
5,294824	-0,0343468
5,29543	-0,0355073
5,296035	-0,0503042
5,296641	-0,0392791
5,297246	-0,0334763
5,297852	-0,0471127
5,298457	-0,0386988
5,299062	-0,045662
5,299668	-0,0317355
5,300273	-0,0340566
5,300879	-0,0389889
5,301484	-0,04131
5,30209	-0,0552365
5,302695	-0,0442114
5,303301	-0,0465325
5,303906	-0,0265131
5,304512	-0,0331862
5,305117	-0,0418903
5,305723	-0,0230315
5,306328	-0,0653913
5,306934	-0,0381185
5,307539	-0,0384087
5,308145	-0,013457
5,30875	-0,0494338
5,309355	-0,0294144
5,309961	-0,0323158
5,310566	-0,0410199
5,311172	-0,0375382
5,311777	-0,0357974
5,312383	-0,0212906
5,312988	-0,0308651
5,313594	-0,04131
5,314199	-0,0526253
5,314805	-0,0233216
5,31541	-0,0459522
5,316016	-0,0424706
5,316621	-0,0230315
5,317227	-0,0375382
5,317832	-0,0563971
5,318437	-0,0320257
5,319043	-0,0401495
5,319648	-0,0500141
5,320254	-0,0526253
5,320859	-0,0572675
5,321465	-0,0375382
5,32207	-0,0326059
5,322676	-0,0587182
5,323281	-0,028544
5,323887	-0,0459522
5,324492	-0,0375382
5,325098	-0,0485634
5,325703	-0,0268032
5,326309	-0,0363777
5,326914	-0,0346369
5,32752	-0,0613294
5,328125	-0,0314454
5,32873	-0,0561069
5,329336	-0,047693
5,329941	-0,0372481
5,330547	-0,0468226
5,331152	-0,0442114
5,331758	-0,0436311
5,332363	-0,0352172
5,332969	-0,0337665
5,333574	-0,0279638
5,33418	-0,0447916
5,334785	-0,0505944
5,335391	-0,0517549
5,335996	-0,0424706
5,336602	-0,0424706
5,337207	-0,0482733
5,337813	-0,0439212
5,338418	-0,0543661
5,339023	-0,0465325
5,339629	-0,030575
5,340234	-0,0561069
5,34084	-0,0218709
5,341445	-0,0279638
5,342051	-0,0291243
5,342656	-0,0543661
5,343262	-0,0445015
5,343867	-0,0410199
5,344473	-0,0592984
5,345078	-0,0346369
5,345684	-0,0389889
5,346289	-0,0279638
5,346895	-0,0462423
5,3475	-0,0688729
5,348105	-0,0233216
5,348711	-0,0337665
5,349316	-0,0299947
5,349922	-0,0410199
5,350527	-0,0239019
5,351133	-0,0436311
5,351738	-0,0375382
5,352344	-0,0549464
5,352949	-0,0488535
5,353555	-0,0479831
5,35416	-0,0508845
5,354766	-0,0410199
5,355371	-0,024192
5,355977	-0,0355073
5,356582	-0,0340566
5,357188	-0,0445015
5,357793	-0,0410199
5,358398	-0,0386988
5,359004	-0,0320257
