Frequenz - Plot 0	Amplitude - Plot 0
26	-6,11E-05
26	-7,74E-05
26	-6,63E-05
26	3,99E-06
26	-7,69E-05
26	-5,66E-05
26	-4,64E-05
27	-7,03E-05
27	9,75E-06
27	-3,88E-05
27	-4,04E-05
27	6,01E-05
27	-2,27E-05
27	3,77E-05
27	-1,12E-05
27	-3,59E-05
28	-2,73E-06
28	4,04E-05
28	7,61E-05
28	0,000119305
28	6,61E-05
28	9,31E-05
28	0,000104599
28	0,000181471
28	0,00018238
28	0,000114128
28	8,55E-05
29	5,59E-05
29	-4,70E-05
29	-0,000111636
29	-0,000220498
29	-0,000225283
29	-0,000280972
29	-0,000323032
29	-0,000347262
29	-0,00033882
30	-0,000381302
30	-0,000348207
30	-0,000405543
30	-0,000330687
30	-0,000322171
30	-0,00036503
30	-0,000405376
30	-0,000438347
30	-0,000492727
30	-0,000501018
30	-0,000584971
31	-0,000563249
31	-0,000647034
31	-0,000706224
31	-0,000685188
31	-0,000774667
31	-0,000776224
31	-0,000904558
31	-0,00113826
31	-0,00114934
32	-0,00119539
32	-0,00139512
32	-0,00148328
32	-0,00163326
32	-0,00183701
32	-0,00205738
32	-0,00234494
32	-0,00263512
32	-0,00288876
32	-0,00298876
32	-0,00334437
33	-0,00367878
33	-0,00420491
33	-0,00468301
33	-0,00544895
33	-0,0061795
33	-0,00713942
33	-0,00825159
33	-0,00945537
33	-0,0107433
34	-0,0122858
34	-0,013915
34	-0,0154556
34	-0,0171228
34	-0,0183813
34	-0,0192074
34	-0,0193388
34	-0,0178365
34	-0,0135958
34	-0,00558375
34	0,00313094
35	0,00464561
35	3,05E-05
35	-0,00131127
35	-0,0015237
35	-0,00152664
35	-0,00144649
35	-0,00142403
35	-0,00157266
35	-0,00166028
36	-0,00172395
36	-0,00177582
36	-0,00189693
36	-0,00202452
36	-0,0021766
36	-0,00237377
36	-0,00241521
36	-0,00256522
36	-0,0027993
36	-0,00300174
36	-0,00320463
37	-0,00341177
37	-0,00370272
37	-0,00402049
37	-0,00436059
37	-0,00460282
37	-0,00492713
37	-0,00521095
37	-0,00551533
37	-0,00592511
38	-0,00623923
38	-0,00650247
38	-0,00653634
38	-0,00649529
38	-0,00660643
38	-0,00653667
38	-0,0062336
38	-0,00617429
38	-0,00595501
38	-0,00555059
38	-0,00496233
39	-0,00423462
39	-0,0036721
39	-0,00282638
39	-0,00211166
39	-0,00112874
39	-0,000305378
39	0,000603178
39	0,00126193
39	0,00177673
40	0,00187376
40	0,00166515
40	0,00112181
40	0,000476214
40	-2,06E-05
40	4,16E-05
40	0,000135559
40	0,000497275
40	4,91E-05
40	0,000149516
40	0,000125251
41	0,000113723
41	5,57E-06
41	6,85E-05
41	7,70E-05
41	0,000107517
41	0,000113539
41	0,000153119
41	0,000177279
41	0,0002775
42	0,00026058
42	0,000252202
42	0,000257437
42	0,000215406
42	0,000168069
42	0,000120831
42	0,000134777
42	1,65E-05
42	-7,44E-06
42	3,43E-05
42	3,60E-05
43	-1,72E-05
43	-4,48E-05
43	-2,82E-05
43	4,85E-05
43	-2,08E-05
43	5,64E-05
43	6,43E-05
43	6,69E-05
43	8,74E-05
44	0,0002318
44	0,000215046
44	0,000205747
44	0,000185132
44	0,000102224
44	0,000130996
44	0,000108218
44	0,000164711
44	0,000142045
44	0,000152698
44	0,000133835
45	0,000159803
45	0,000137505
45	0,00013226
45	0,000168863
45	5,71E-05
45	5,60E-05
45	5,48E-05
45	-4,01E-05
45	4,19E-05
46	6,47E-05
46	5,35E-05
46	7,65E-05
46	6,75E-05
46	0,000102768
46	2,38E-05
46	3,52E-05
46	3,54E-05
46	2,98E-05
46	3,75E-05
46	7,78E-05
47	6,25E-05
47	4,23E-05
47	2,60E-05
47	2,02E-05
47	4,22E-05
47	2,87E-05
47	2,61E-05
47	-1,95E-05
47	-1,49E-05
48	-3,92E-05
48	-4,31E-06
48	-6,99E-06
48	-3,36E-05
48	-4,66E-05
48	-4,48E-05
48	-8,37E-07
48	4,56E-06
48	3,08E-05
48	8,92E-05
48	6,03E-05
49	4,89E-05
49	6,18E-05
49	8,10E-05
49	6,16E-05
49	-8,34E-06
49	-1,54E-05
49	-1,73E-05
49	-7,74E-05
49	-7,26E-05
50	-0,000112406
50	-0,000142935
50	-8,91E-05
50	-3,62E-05
50	-6,60E-05
50	-4,66E-05
